# Transit observable posteriors (photo-ring pipeline, step 1)
# Derived from a TTV-fit MCMC posterior via asterodensity profiling (Zuluaga+2015 Eq.1-4)
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.09579168 0.00917605 123.85924050 2121.04103408 130.17802962 0.29531651 89.86339004 8.47288916 6.86198902
0.09607453 0.00923031 123.21870112 2088.30396022 130.17802962 0.32804918 89.84745939 8.44094023 6.79818288
0.09447118 0.00892480 126.35340153 2251.77320268 130.17802962 0.18227210 89.91734749 8.49404311 6.98131277
0.09635328 0.00928395 122.46375739 2050.15441674 130.17802962 0.33362671 89.84390952 8.48101391 6.81984324
0.09493884 0.00901338 129.58016394 2428.73095395 130.17802962 0.09191200 89.95935975 8.37375264 6.91020581
0.09510821 0.00904557 121.55101277 2004.65470648 130.17802962 0.32676398 89.84597233 8.55176185 6.90402167
0.09430645 0.00889371 128.03148640 2342.68661002 130.17802962 0.14730352 89.93407972 8.42279072 6.94138255
0.09544589 0.00910992 126.20600480 2243.90201838 130.17802962 0.23230627 89.89453611 8.43575624 6.88876747
0.09363447 0.00876741 128.90567464 2391.00200934 130.17802962 0.01035872 89.99539577 8.43693969 6.99206766
0.09513646 0.00905095 128.58061450 2372.95948676 130.17802962 0.13460203 89.94002105 8.40604725 6.92072292
0.09647721 0.00930785 122.92739308 2073.52772934 130.17802962 0.33675131 89.84304188 8.44196258 6.78294384
0.09562731 0.00914458 128.81016507 2385.69127915 130.17802962 0.18345078 89.91839962 8.33954648 6.83716580
0.09434114 0.00890025 128.32527029 2358.85038513 130.17802962 0.11166178 89.95014428 8.43669491 6.96512592
0.09637830 0.00928878 122.35839558 2044.86741157 130.17802962 0.34220555 89.83975796 8.46594108 6.79738290
0.09552196 0.00912444 126.79340553 2275.37945652 130.17802962 0.20923367 89.90545083 8.43451839 6.90178787
0.09476027 0.00897951 128.17557360 2350.60492431 130.17802962 0.13308720 89.94050866 8.43111795 6.94730187
0.09534398 0.00909048 121.81991309 2017.98850782 130.17802962 0.32775626 89.84584562 8.53236517 6.88357429
0.09657590 0.00932690 122.72763230 2063.43550941 130.17802962 0.35346063 89.83498557 8.41165113 6.73715402
0.09622599 0.00925944 121.79509780 2016.75553754 130.17802962 0.35448110 89.83324206 8.47019668 6.78829667
0.09434322 0.00890064 127.35227553 2305.59998520 130.17802962 0.15646292 89.92960733 8.45797944 6.96594548
0.09593250 0.00920304 125.00221434 2180.30349899 130.17802962 0.28911583 89.86748129 8.41022450 6.81490804
0.09459629 0.00894846 129.35777203 2416.24747730 130.17802962 0.08388086 89.96284707 8.39048010 6.93075557
0.09643576 0.00929986 119.85646074 1921.97697391 130.17802962 0.38564588 89.81564682 8.51631764 6.78009429
0.09694104 0.00939757 122.12668545 2033.27229851 130.17802962 0.35721454 89.83241243 8.44571841 6.75399176
0.09500733 0.00902639 123.70997391 2113.38187582 130.17802962 0.27883883 89.87085680 8.51255086 6.92124829
0.09551505 0.00912312 125.88206341 2226.66761106 130.17802962 0.23940250 89.89103482 8.44566531 6.89078760
0.09593027 0.00920262 119.46248163 1903.08606592 130.17802962 0.38381066 89.81591904 8.54563688 6.81429237
0.09654422 0.00932079 118.79277580 1871.25909480 130.17802962 0.39935582 89.80738352 8.54954887 6.78443983
0.09520021 0.00906308 128.11981551 2347.53862460 130.17802962 0.17938601 89.91977771 8.38642038 6.88385016
0.09505901 0.00903622 125.30798750 2196.34266464 130.17802962 0.25297376 89.88433029 8.45579962 6.89566013
0.09405528 0.00884640 125.00202044 2180.29335277 130.17802962 0.22717836 89.89587074 8.51444969 6.97726166
0.09553355 0.00912666 125.75874735 2220.13018269 130.17802962 0.26462761 89.87943537 8.40694317 6.83951442
0.09572509 0.00916329 121.73262956 2013.65397056 130.17802962 0.33885149 89.84051289 8.51280318 6.84922945
0.09416765 0.00886755 129.42909258 2420.24622714 130.17802962 0.02149207 89.99048587 8.40567136 6.95818961
0.09543549 0.00910793 122.91420288 2072.86032786 130.17802962 0.31234396 89.85440243 8.49527126 6.86866831
0.09567246 0.00915322 119.46182840 1903.05484713 130.17802962 0.38561610 89.81505211 8.53775618 6.80963516
0.09580898 0.00917936 119.43592610 1901.81722639 130.17802962 0.37630256 89.81947991 8.56957546 6.84588271
0.09521057 0.00906505 127.98183478 2339.96212987 130.17802962 0.15751605 89.92948212 8.42199721 6.92339379
0.09470829 0.00896966 123.16476198 2085.56268759 130.17802962 0.28289546 89.86839799 8.53904271 6.94373563
0.09479311 0.00898573 121.95451648 2024.68515541 130.17802962 0.32090962 89.84923242 8.53555642 6.90222261
0.09514611 0.00905278 122.42077177 2047.99631982 130.17802962 0.32233321 89.84914036 8.50249316 6.86846950
0.09539785 0.00910075 124.00347226 2128.45940282 130.17802962 0.29982982 89.86146356 8.44953703 6.84474084
0.09577838 0.00917350 123.72046794 2113.91974129 130.17802962 0.32081059 89.85143029 8.42224583 6.79553136
0.09642268 0.00929733 123.39583345 2097.32300096 130.17802962 0.32056244 89.85115466 8.45044642 6.80861454
0.09396366 0.00882917 128.76349675 2383.09918860 130.17802962 0.02021867 89.99100332 8.44773410 6.99596044
0.09475050 0.00897766 129.83573977 2443.13014860 130.17802962 0.02750218 89.98786345 8.38277911 6.93068419
0.09478039 0.00898332 128.22680928 2353.42487607 130.17802962 0.16015288 89.92843863 8.39953656 6.90990992
0.09471662 0.00897124 129.13053803 2403.53645904 130.17802962 0.11380534 89.94950407 8.38527970 6.91670423
0.09407383 0.00884989 128.31650704 2358.36716476 130.17802962 0.01762586 89.99212972 8.47836408 7.01989693
0.09404303 0.00884409 121.55109603 2004.65882603 130.17802962 0.29219842 89.86226572 8.62603932 7.01617463
0.09450393 0.00893099 127.00835798 2286.97141620 130.17802962 0.18245076 89.91769312 8.45026366 6.94476141
0.09564281 0.00914755 123.84167693 2120.13885398 130.17802962 0.30660486 89.85814806 8.44695349 6.83223649
0.09606686 0.00922884 122.75920908 2065.02863262 130.17802962 0.33667629 89.84286185 8.45023162 6.79606315
0.09464752 0.00895815 127.21955379 2298.39906686 130.17802962 0.18596733 89.91624600 8.43268076 6.92637378
0.09734305 0.00947567 117.84515736 1826.83386860 130.17802962 0.43103230 89.79043359 8.51626089 6.69297313
0.09515251 0.00905400 126.52703581 2261.06909591 130.17802962 0.22691764 89.89724386 8.42107394 6.88478572
0.09776430 0.00955786 119.90442319 1924.28522535 130.17802962 0.41248471 89.80289568 8.43781149 6.65539804
0.09578682 0.00917512 124.94533831 2177.32873703 130.17802962 0.28536681 89.86914015 8.42095607 6.82923096
0.09364304 0.00876902 126.30620079 2249.25061942 130.17802962 0.16215347 89.92644295 8.51586348 7.02123632
0.09342942 0.00872906 126.78894785 2275.13947782 130.17802962 0.10970561 89.95042415 8.53329840 7.05861865
0.09507505 0.00903926 127.25754276 2300.45865333 130.17802962 0.18946196 89.91469759 8.42880225 6.91510126
0.09617319 0.00924928 124.06599171 2131.68037445 130.17802962 0.30458562 89.85933705 8.44080756 6.82117900
0.09589758 0.00919635 127.60919519 2319.58206221 130.17802962 0.22434850 89.89926879 8.35980694 6.82556127
0.09618898 0.00925232 122.48017003 2050.97881475 130.17802962 0.33865191 89.84157966 8.46533214 6.80401743
0.09468167 0.00896462 124.82808496 2171.20462933 130.17802962 0.25567839 89.88264418 8.48007222 6.91899514
0.09575296 0.00916863 121.38300975 1996.35392577 130.17802962 0.34569011 89.83682551 8.51914107 6.84579927
0.09457513 0.00894446 129.74520513 2438.02291765 130.17802962 0.03780603 89.98330477 8.38492692 6.93401502
0.09483126 0.00899297 123.49583644 2102.42629965 130.17802962 0.28797435 89.86639444 8.50613069 6.91048728
0.09476270 0.00897997 126.72087021 2271.47662786 130.17802962 0.22359165 89.89890486 8.41055325 6.88412052
0.09608303 0.00923195 122.35911561 2044.90351116 130.17802962 0.34008160 89.84075346 8.46901853 6.80697101
0.09472211 0.00897228 128.98956797 2395.67332481 130.17802962 0.08748231 89.96114130 8.41322462 6.94692586
0.09472023 0.00897192 128.13528277 2348.38894683 130.17802962 0.12196025 89.94546538 8.44358469 6.96208811
0.09532947 0.00908771 124.93804158 2176.94729576 130.17802962 0.26300412 89.87938792 8.46370184 6.89008187
0.09507620 0.00903948 127.94247155 2337.80369533 130.17802962 0.17269916 89.92266105 8.40553357 6.90468389
0.09479833 0.00898672 127.69518760 2324.27453518 130.17802962 0.15950285 89.92843237 8.43539475 6.93944398
0.09472152 0.00897217 124.87286756 2173.54225413 130.17802962 0.24205476 89.88893724 8.50268556 6.94720536
0.09390616 0.00881837 126.71328598 2271.06880923 130.17802962 0.15179925 89.93136112 8.50237552 7.01087468
0.09507969 0.00904015 126.23065846 2245.21727775 130.17802962 0.23559104 89.89306576 8.42549728 6.88348156
0.09801722 0.00960738 119.71833775 1915.33994984 130.17802962 0.41667226 89.80058519 8.43901108 6.64537815
0.09766559 0.00953857 117.18949860 1796.51116690 130.17802962 0.44566278 89.78210797 8.51280557 6.65829851
0.09599017 0.00921411 119.84559348 1921.45423003 130.17802962 0.37400430 89.82119574 8.54882947 6.82952580
0.09565330 0.00914955 125.86810337 2225.92689569 130.17802962 0.25327897 89.88470609 8.42242362 6.85937987
0.09418920 0.00887160 126.39172014 2253.82247875 130.17802962 0.15770663 89.92850856 8.51961624 7.01839371
0.09699311 0.00940766 119.35566050 1897.98551670 130.17802962 0.40652784 89.80484902 8.48964435 6.71847707
0.09592655 0.00920190 121.81138122 2017.56453762 130.17802962 0.34578385 89.83735525 8.49042010 6.81987372
0.09385171 0.00880814 128.78776632 2384.44695470 130.17802962 0.02373254 89.98944174 8.44473232 6.99484848
0.09432526 0.00889725 124.16894211 2136.99140699 130.17802962 0.25228319 89.88358786 8.52864161 6.96664495
0.09342143 0.00872756 127.75042680 2327.29218907 130.17802962 0.08385132 89.96239287 8.48689552 7.02716613
0.09490081 0.00900616 128.67005028 2377.91455225 130.17802962 0.12798323 89.94301005 8.40454767 6.92525413
0.09579359 0.00917641 123.43518281 2099.33006987 130.17802962 0.31450413 89.85401424 8.45722971 6.83017153
0.09799841 0.00960369 115.93611832 1739.48264233 130.17802962 0.46468702 89.77035046 8.53362504 6.63160693
0.09480845 0.00898864 127.76677426 2328.18573235 130.17802962 0.13800973 89.93811085 8.45369204 6.96334868
0.09464309 0.00895732 128.18768261 2351.27118642 130.17802962 0.12268824 89.94516229 8.43889580 6.95907595
0.09499193 0.00902347 127.86997383 2333.83184545 130.17802962 0.18621498 89.91656105 8.39217225 6.88799989
0.09462900 0.00895465 127.23296206 2299.12586072 130.17802962 0.17705434 89.92026854 8.44335911 6.94004786
0.09677031 0.00936449 118.39972982 1852.74635192 130.17802962 0.40940223 89.80188243 8.54650082 6.76259520
0.09450455 0.00893111 127.43232283 2309.95027454 130.17802962 0.16319308 89.92662554 8.44618590 6.95087303
0.09653182 0.00931839 122.31475451 2042.68018803 130.17802962 0.34470022 89.83853220 8.46358629 6.79012315
0.09501098 0.00902709 127.73119376 2326.24121418 130.17802962 0.18611537 89.91651507 8.40157488 6.89549531
0.09704944 0.00941859 120.10723205 1934.06607948 130.17802962 0.39903635 89.80964393 8.46150422 6.70682853
0.09519235 0.00906158 128.77955272 2383.99077075 130.17802962 0.15957572 89.92900257 8.36735711 6.87781851
0.09455418 0.00894049 126.70627868 2270.69205700 130.17802962 0.16722889 89.92438013 8.49014251 6.98442885
0.09712776 0.00943380 117.69996931 1820.09007513 130.17802962 0.42370036 89.79374426 8.55098882 6.73658852
0.09635904 0.00928507 124.78697902 2169.06039997 130.17802962 0.31282323 89.85636747 8.37431513 6.75633102
0.09554243 0.00912836 123.05233892 2079.85688244 130.17802962 0.31609477 89.85281941 8.47756069 6.84880597
0.09525553 0.00907362 125.88924131 2227.04853189 130.17802962 0.23999847 89.89076980 8.44202684 6.89122717
0.09468364 0.00896499 127.25649605 2300.40188911 130.17802962 0.15293525 89.93114264 8.47096877 6.97326847
0.09634768 0.00928288 123.89491962 2122.87453493 130.17802962 0.31325969 89.85513145 8.43347423 6.80378202
0.09428059 0.00888883 125.35828318 2198.98840698 130.17802962 0.24261820 89.88910978 8.46515829 6.92269270
0.09461087 0.00895122 129.26812938 2411.22770713 130.17802962 0.03715363 89.98353232 8.41632005 6.95953881
0.09410003 0.00885482 126.33754023 2250.92530570 130.17802962 0.19234281 89.91276991 8.47837204 6.96841916
0.09629968 0.00927363 124.93782330 2176.93588543 130.17802962 0.30680204 89.85930218 8.37783050 6.76616792
0.09513943 0.00905151 128.26228263 2355.37860847 130.17802962 0.16973012 89.92418018 8.38871481 6.89140376
0.09528493 0.00907922 127.85458703 2332.98944562 130.17802962 0.19923732 89.91071527 8.37738963 6.86441543
0.09503203 0.00903109 125.12959668 2186.97574754 130.17802962 0.25143057 89.88487200 8.47053722 6.90927339
0.09722783 0.00945325 118.26806522 1846.57226825 130.17802962 0.43092563 89.79123465 8.48513648 6.67062943
0.09609184 0.00923364 119.58958237 1909.16683057 130.17802962 0.38451566 89.81577691 8.53579473 6.80281337
0.09578355 0.00917449 123.66006630 2110.82513839 130.17802962 0.30349673 89.85937983 8.46778291 6.85002536
0.09597084 0.00921040 122.84726738 2069.47571356 130.17802962 0.32446934 89.84866781 8.47461928 6.83085300
0.09628005 0.00926985 125.72112591 2218.13828538 130.17802962 0.28006859 89.87236225 8.38421864 6.79678078
0.09407834 0.00885073 125.24940240 2193.26354371 130.17802962 0.21189476 89.90306795 8.52267522 6.99360332
0.09633271 0.00927999 119.93702309 1925.85518961 130.17802962 0.38751547 89.81487752 8.50384287 6.76914800
0.09596243 0.00920879 127.09481425 2291.64491110 130.17802962 0.23144242 89.89566308 8.38236018 6.83820293
0.09533825 0.00908938 124.40153094 2149.02272358 130.17802962 0.28169133 89.87026094 8.46192785 6.87256101
0.09363064 0.00876670 128.11739437 2347.40553916 130.17802962 0.00864305 89.99613472 8.48893769 7.03525849
0.09805513 0.00961481 115.30183534 1711.08858344 130.17802962 0.47517066 89.76387756 8.53829477 6.61232215
0.09411121 0.00885692 124.86225256 2172.98800571 130.17802962 0.23561607 89.89188234 8.50989458 6.96685671
0.09792251 0.00958882 116.79806881 1778.56941089 130.17802962 0.45498112 89.77680655 8.50804820 6.63238592
0.09489165 0.00900442 128.36071105 2360.80532052 130.17802962 0.14500591 89.93527437 8.40816036 6.92189608
0.09636716 0.00928663 123.52827070 2104.08324325 130.17802962 0.31856299 89.85224164 8.44582345 6.80787853
0.09447949 0.00892637 127.45210792 2311.02636759 130.17802962 0.14286481 89.93577547 8.46707502 6.97719083
0.09430918 0.00889422 127.70266306 2324.68275830 130.17802962 0.11601632 89.94794747 8.47403158 6.99503899
0.09456412 0.00894237 129.58306794 2428.89424696 130.17802962 0.05602837 89.97522678 8.38933407 6.93551932
0.09463997 0.00895672 126.26148229 2246.86243502 130.17802962 0.21624834 89.90186933 8.45202911 6.92464884
0.09491938 0.00900969 125.37926606 2200.09281364 130.17802962 0.25133886 89.88514317 8.45292272 6.89665513
0.09538879 0.00909902 124.55053570 2156.75409898 130.17802962 0.28683574 89.86804961 8.44118439 6.85031802
0.09486932 0.00900019 127.14909453 2294.58234675 130.17802962 0.19583622 89.91175247 8.42544659 6.91178494
0.09627290 0.00926847 119.71002280 1914.94089190 130.17802962 0.38034519 89.81795835 8.54170873 6.81048797
0.09352674 0.00874725 128.15152025 2349.28183297 130.17802962 0.08040090 89.96405324 8.46316848 7.00678699
0.09489192 0.00900448 128.60335925 2374.21897466 130.17802962 0.16322495 89.92727948 8.37226707 6.88448792
0.09487630 0.00900151 125.13163655 2187.08270571 130.17802962 0.25195401 89.88463420 8.46814484 6.90924490
0.09431045 0.00889446 127.64482233 2321.52541361 130.17802962 0.13055140 89.94139954 8.46504208 6.98263893
0.09650982 0.00931414 117.65894138 1818.18739422 130.17802962 0.41801759 89.79643966 8.56827201 6.77013675
0.09414598 0.00886347 129.56224734 2427.72365641 130.17802962 0.05560630 89.97540945 8.38763393 6.94004959
0.09341055 0.00872553 127.17206566 2295.82620922 130.17802962 0.06952034 89.96867848 8.53328751 7.06872445
0.09647546 0.00930752 119.80480865 1919.49321872 130.17802962 0.40020731 89.80860340 8.47394492 6.72427675
0.09675336 0.00936121 119.96002018 1926.96321021 130.17802962 0.38982676 89.81380907 8.49867912 6.75485604
0.09724106 0.00945582 118.18898130 1842.87042673 130.17802962 0.42988113 89.79160131 8.49468312 6.67973315
0.09500571 0.00902608 122.88897264 2071.58411999 130.17802962 0.30647927 89.85710689 8.50736665 6.89105113
0.09468630 0.00896550 129.66128190 2433.29501037 130.17802962 0.10907642 89.95180042 8.35443308 6.89312478
0.09556039 0.00913179 123.53208557 2104.27818774 130.17802962 0.29586239 89.86277506 8.49216399 6.88061265
0.09383049 0.00880416 127.35044326 2305.50047211 130.17802962 0.12994782 89.94153564 8.48140018 7.00325231
0.09520005 0.00906305 125.56788585 2210.03717675 130.17802962 0.23193550 89.89416934 8.47727114 6.92657002
0.09604271 0.00922420 123.24906371 2089.84809166 130.17802962 0.33845354 89.84266019 8.41179804 6.76348885
0.09490804 0.00900754 128.41828285 2363.98332062 130.17802962 0.14245706 89.93644059 8.40713246 6.92183903
0.09518825 0.00906080 124.72145831 2165.64552990 130.17802962 0.27712625 89.87269089 8.44858771 6.86800814
0.09504544 0.00903364 130.03692436 2454.50487876 130.17802962 0.07544372 89.96675862 8.35480918 6.89680948
0.09557231 0.00913407 126.38305847 2253.35914449 130.17802962 0.23835532 89.89194151 8.41448763 6.86526047
0.09494079 0.00901375 130.46020179 2478.55163255 130.17802962 0.02039243 89.99104401 8.34528973 6.89749240
0.09396717 0.00882983 124.51159046 2154.73156962 130.17802962 0.23505102 89.89183787 8.53367763 6.98888322
0.09825852 0.00965474 114.64342430 1681.94302959 130.17802962 0.48746459 89.75637724 8.53729343 6.58090619
0.09464589 0.00895784 130.22604206 2465.22950337 130.17802962 0.03326945 89.98536238 8.35563226 6.90923205
0.09552091 0.00912425 121.65395932 2009.75249491 130.17802962 0.34067910 89.83954899 8.51167942 6.84940341
0.09467368 0.00896310 128.41781129 2363.95727827 130.17802962 0.11264744 89.94974043 8.43241775 6.95655856
0.09593915 0.00920432 122.86947545 2070.59826247 130.17802962 0.32450077 89.84868051 8.47274007 6.82979537
0.09331984 0.00870859 127.63970488 2321.24620525 130.17802962 0.06543814 89.97062568 8.50328149 7.04590852
0.09808044 0.00961977 118.85926986 1874.40315667 130.17802962 0.43443619 89.79058078 8.43809444 6.61326973
0.09500305 0.00902558 128.33352024 2359.30536149 130.17802962 0.15434629 89.93109055 8.40082568 6.91035005
0.09506686 0.00903771 129.13730188 2403.91417008 130.17802962 0.13664916 89.93937134 8.36730175 6.88904075
0.09567833 0.00915434 126.35946196 2252.09723127 130.17802962 0.24892394 89.88712915 8.39794352 6.84240746
0.09492654 0.00901105 126.59640560 2264.79010053 130.17802962 0.20015155 89.90941414 8.45645538 6.93390049
0.09384484 0.00880685 127.92312644 2336.74341600 130.17802962 0.07500943 89.96640386 8.48374373 7.02042170
0.09495066 0.00901563 129.04681733 2398.86455158 130.17802962 0.13912587 89.93822919 8.36984348 6.89183499
0.09659741 0.00933106 119.57712974 1908.57049942 130.17802962 0.39338746 89.81150675 8.51318411 6.76367919
0.09371237 0.00878201 128.10171152 2346.54360696 130.17802962 0.06283085 89.97189778 8.47685498 7.01887716
0.09574641 0.00916738 120.46447334 1951.37524616 130.17802962 0.36033527 89.82861569 8.54290020 6.84678940
0.09641041 0.00929497 122.08272683 2031.07750390 130.17802962 0.35927040 89.83138722 8.43839800 6.75389777
0.09380670 0.00879970 126.00360802 2233.12367383 130.17802962 0.16988861 89.92274901 8.52824608 7.02540775
0.09462579 0.00895404 122.72723943 2063.41569292 130.17802962 0.28156351 89.86855066 8.57167337 6.97273522
0.09565106 0.00914913 118.08643125 1838.07753007 130.17802962 0.39582605 89.80794403 8.60418919 6.84795805
0.09434517 0.00890101 127.78976350 2329.44269905 130.17802962 0.14376799 89.93554021 8.44271930 6.95868700
0.09429964 0.00889242 125.86573035 2225.80100059 130.17802962 0.22279531 89.89858051 8.46526982 6.93626813
0.09564294 0.00914757 123.01258479 2077.84173516 130.17802962 0.32784799 89.84729751 8.45193734 6.81395124
0.09618728 0.00925199 125.05549058 2183.09243875 130.17802962 0.28689114 89.86855703 8.41355930 6.81581357
0.09508355 0.00904088 124.12959551 2134.96054412 130.17802962 0.27087220 89.87497062 8.50095379 6.91755589
0.09564357 0.00914769 121.83963369 2018.96870214 130.17802962 0.33817865 89.84096937 8.50641099 6.84614861
0.09377077 0.00879296 128.88265294 2389.72118650 130.17802962 0.01229544 89.99453397 8.43934383 6.99207802
