# Kepler-51 transit observable posteriors
# Derived from TTV-fit MCMC posterior (Kipping D.)
# Method: Kipping+2014 asterodensity profiling Eq.1-4
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.05399245 0.00291518 118.73829731 4350.59507299 85.31620000 0.92130590 89.55543013 2.81025853 1.17892718
0.04905650 0.00240654 137.81013832 6801.73517526 85.31620000 0.89444862 89.62812249 2.59257092 1.52710934
0.04630170 0.00214385 133.36297330 6164.27522677 85.31620000 0.90403236 89.61160407 2.57441687 1.48452885
0.05492647 0.00301692 125.46879342 5133.14317219 85.31620000 0.92661036 89.57685617 2.61946029 0.96569176
0.05427485 0.00294576 113.72736532 3822.70819201 85.31620000 0.93751070 89.52767731 2.76388525 0.71282732
0.05383397 0.00289810 119.95565856 4485.78475920 85.31620000 0.93231131 89.55468511 2.66944280 0.87657130
0.05383397 0.00289810 119.95565856 4485.78475920 85.31620000 0.93231131 89.55468511 2.66944280 0.87657130
0.05106111 0.00260724 121.00061183 4604.03813061 85.31620000 0.92940860 89.55990542 2.64401515 1.03171704
0.05055375 0.00255568 113.23421301 3773.19465914 85.31620000 0.94643946 89.52110218 2.62467194 0.43459859
0.05012200 0.00251221 144.70371786 7874.36028310 85.31620000 0.88909214 89.64795965 2.51703096 1.50594947
0.04803727 0.00230758 144.34933834 7816.64890538 85.31620000 0.89442173 89.64497989 2.46649907 1.47175861
0.05448889 0.00296904 116.39276100 4097.83175947 85.31620000 0.94193570 89.53631541 2.65453020 0.46002488
0.04675504 0.00218603 117.21629449 4185.43090841 85.31620000 0.94971262 89.53577171 2.44755296 0.45589536
0.06373845 0.00406259 124.40420889 5003.58675614 85.31620000 0.92118181 89.57573532 2.78699563 0.87684863
0.05324485 0.00283501 119.94868102 4485.00202158 85.31620000 0.93927088 89.55133473 2.58949801 0.64559380
0.05324485 0.00283501 119.94868102 4485.00202158 85.31620000 0.93927088 89.55133473 2.58949801 0.64559380
0.05313694 0.00282353 113.90907226 3841.06058269 85.31620000 0.93600826 89.52918652 2.76194736 0.81803255
0.05313694 0.00282353 113.90907226 3841.06058269 85.31620000 0.93600826 89.52918652 2.76194736 0.81803255
0.05250452 0.00275672 125.48031787 5134.55775721 85.31620000 0.91745869 89.58107391 2.67916671 1.22939092
0.05250452 0.00275672 125.48031787 5134.55775721 85.31620000 0.91745869 89.58107391 2.67916671 1.22939092
0.04757735 0.00226360 148.61746105 8530.72075096 85.31620000 0.89455330 89.65512506 2.39084231 1.43379206
0.05103385 0.00260445 104.84750534 2995.37028975 85.31620000 0.94862321 89.48160094 2.81322320 0.15858675
0.04650323 0.00216255 126.95328914 5317.50717320 85.31620000 0.93922188 89.57611228 2.36964579 0.84389864
0.04873777 0.00237537 116.61854435 4121.72546509 85.31620000 0.93921428 89.53855027 2.60793687 0.84349337
0.04917894 0.00241857 117.23865491 4187.82663013 85.31620000 0.94385756 89.53872177 2.54714180 0.63858316
0.04917894 0.00241857 117.23865491 4187.82663013 85.31620000 0.94385756 89.53872177 2.54714180 0.63858316
0.05562067 0.00309366 127.09244067 5335.01165628 85.31620000 0.91816064 89.58607147 2.67130477 1.13329510
0.04948347 0.00244861 142.15077054 7464.89781843 85.31620000 0.88842317 89.64190676 2.56161541 1.54938334
0.04885308 0.00238662 112.54790198 3705.00180502 85.31620000 0.94854075 89.51711206 2.59227482 0.40748689
0.04913662 0.00241441 118.30811375 4303.48014514 85.31620000 0.93149514 89.54887885 2.65934765 1.05193323
0.04660266 0.00217181 116.46950518 4105.94288597 85.31620000 0.94664557 89.53430391 2.49794886 0.63384845
0.04660266 0.00217181 116.46950518 4105.94288597 85.31620000 0.94664557 89.53430391 2.49794886 0.63384845
0.04877023 0.00237853 106.76601893 3162.82643733 85.31620000 0.94758093 89.49147583 2.74387270 0.50815393
0.05118993 0.00262041 112.88379426 3738.27295218 85.31620000 0.93287640 89.52649989 2.79751699 0.99978760
0.04590912 0.00210765 130.54926297 5782.28489710 85.31620000 0.92872553 89.59239523 2.40163615 1.09107364
0.05634443 0.00317469 135.72841061 6498.13161512 85.31620000 0.89975528 89.62017858 2.65771972 1.36608186
0.05094141 0.00259503 118.32758573 4305.60538551 85.31620000 0.93322749 89.54811424 2.66210275 0.95086514
0.04739639 0.00224642 109.79328133 3439.56489045 85.31620000 0.94668574 89.50596458 2.66038003 0.62937844
0.05349899 0.00286214 117.49609853 4215.47532037 85.31620000 0.93337030 89.54484666 2.71014419 0.87154846
0.05349899 0.00286214 117.49609853 4215.47532037 85.31620000 0.93337030 89.54484666 2.71014419 0.87154846
0.05897996 0.00347864 131.01217734 5844.01344012 85.31620000 0.91070766 89.60171545 2.68857165 1.17866545
0.04965780 0.00246590 116.27339120 4085.23675285 85.31620000 0.92308257 89.54512988 2.80115340 1.26678988
0.05319722 0.00282994 135.82645356 6512.22349799 85.31620000 0.90475879 89.61834207 2.58698507 1.33887334
0.05699392 0.00324831 132.56347009 6054.07511303 85.31620000 0.92837562 89.59873983 2.48457871 0.81356061
0.05120896 0.00262236 131.28753995 5880.93995007 85.31620000 0.90596933 89.60461876 2.64690691 1.39912308
0.05120896 0.00262236 131.28753995 5880.93995007 85.31620000 0.90596933 89.60461876 2.64690691 1.39912308
0.05633156 0.00317325 112.22737277 3673.43704722 85.31620000 0.94202767 89.51905812 2.77573487 0.32304895
0.04254418 0.00181001 116.40881075 4099.52718093 85.31620000 0.94389170 89.53541658 2.47864100 0.89918286
0.05025532 0.00252560 116.29016085 4087.00460016 85.31620000 0.93027193 89.54165319 2.73222242 1.07240396
0.06017706 0.00362128 129.93141414 5700.57558612 85.31620000 0.92492229 89.59213411 2.59931121 0.83618457
0.06017706 0.00362128 129.93141414 5700.57558612 85.31620000 0.92492229 89.59213411 2.59931121 0.83618457
0.04870881 0.00237255 120.02946537 4494.06995045 85.31620000 0.94021698 89.55118507 2.52247696 0.78592100
0.04766060 0.00227153 132.38897558 6030.19946494 85.31620000 0.90595686 89.60791366 2.59037591 1.44539427
0.05149590 0.00265183 132.63394569 6063.73595209 85.31620000 0.90711772 89.60813635 2.61321217 1.36182747
0.05194006 0.00269777 111.60372342 3612.53667929 85.31620000 0.94624031 89.51420773 2.68401756 0.34288273
0.05586548 0.00312095 135.29356449 6435.87543558 85.31620000 0.92034314 89.61023878 2.49315150 1.01464564
0.06530043 0.00426415 117.47212935 4212.89597870 85.31620000 0.92433673 89.54915996 2.93841774 0.77011387
0.05162835 0.00266549 142.18181913 7469.79033981 85.31620000 0.92250013 89.62825251 2.31449976 1.00853534
0.05356043 0.00286872 118.36084863 4309.23743420 85.31620000 0.94198228 89.54400311 2.59848254 0.50522359
0.05632255 0.00317223 128.18719171 5474.06704980 85.31620000 0.92804714 89.58518751 2.56533303 0.86969013
0.05427136 0.00294538 120.56249752 4554.20862075 85.31620000 0.92889793 89.55854881 2.69573632 0.96028971
0.05427136 0.00294538 120.56249752 4554.20862075 85.31620000 0.92889793 89.55854881 2.69573632 0.96028971
0.05080358 0.00258100 104.88758467 2998.80666174 85.31620000 0.94280729 89.48497616 2.88344961 0.68323166
0.05119461 0.00262089 116.71742887 4132.21917899 85.31620000 0.94325689 89.53695667 2.59102057 0.57217251
0.05358825 0.00287170 134.73149138 6355.99525544 85.31620000 0.89208028 89.62063206 2.71185166 1.52893951
0.04921384 0.00242200 112.62694254 3712.81317593 85.31620000 0.94433781 89.51958915 2.64617700 0.63974815
0.05357207 0.00286997 119.62400458 4448.68057596 85.31620000 0.94155125 89.54902471 2.57586666 0.52281587
0.05413344 0.00293043 104.68890266 2981.79756460 85.31620000 0.94528995 89.48263991 2.90445721 0.20559628
0.05831039 0.00340010 119.40939114 4424.77981866 85.31620000 0.92768934 89.55486568 2.78012934 0.88304849
0.05498931 0.00302382 104.53572275 2968.72788406 85.31620000 0.94362034 89.48279693 2.94166631 0.31950853
0.05372050 0.00288589 126.90493644 5311.43365040 85.31620000 0.92334846 89.58311758 2.60753499 1.06344632
0.05984256 0.00358113 117.43646185 4209.05971959 85.31620000 0.94003161 89.54136545 2.71678126 0.08536808
0.05984256 0.00358113 117.43646185 4209.05971959 85.31620000 0.94003161 89.54136545 2.71678126 0.08536808
0.05139919 0.00264188 142.49877803 7519.85788900 85.31620000 0.89953797 89.63831219 2.48963984 1.37731832
0.05549005 0.00307915 128.38499761 5499.44730413 85.31620000 0.91074225 89.59354967 2.70840846 1.27069699
0.05626477 0.00316572 133.79963209 6225.02314693 85.31620000 0.90660517 89.61176988 2.64026291 1.27684106
0.05342007 0.00285370 146.87119691 8233.53081461 85.31620000 0.89129567 89.65229538 2.49182506 1.41456664
0.05280866 0.00278875 116.52043296 4111.33137016 85.31620000 0.94545418 89.53509331 2.59085213 0.32074479
0.05280866 0.00278875 116.52043296 4111.33137016 85.31620000 0.94545418 89.53509331 2.59085213 0.32074479
0.05259238 0.00276596 116.74525051 4135.17484341 85.31620000 0.94254875 89.53741457 2.61600308 0.53500936
0.06212070 0.00385898 114.56404584 3907.70022596 85.31620000 0.93219089 89.53378747 2.89608458 0.58679078
0.05164129 0.00266682 110.12720624 3471.04367935 85.31620000 0.94665394 89.50747916 2.71090215 0.33639797
0.04828927 0.00233185 129.90932090 5697.66814294 85.31620000 0.91512496 89.59638592 2.56545472 1.31121149
0.05137380 0.00263927 109.94116346 3453.48201563 85.31620000 0.93700461 89.51167463 2.82718171 0.87762602
0.05542202 0.00307160 116.33351446 4091.57727791 85.31620000 0.93869569 89.53767506 2.70310681 0.58970124
0.05405724 0.00292219 124.65379991 5033.76316790 85.31620000 0.93372905 89.57081746 2.55722651 0.79225401
0.04421800 0.00195523 117.77552667 4245.62251658 85.31620000 0.95064575 89.53752208 2.39101933 0.54762720
0.05549882 0.00308012 138.97048673 6974.99577104 85.31620000 0.90185906 89.62817227 2.57197949 1.31600450
0.04799039 0.00230308 140.93055181 7274.30774204 85.31620000 0.91457898 89.62817230 2.36650173 1.22246091
0.05655668 0.00319866 123.79218228 4930.10160653 85.31620000 0.93134536 89.56893351 2.62683257 0.79294725
0.04890261 0.00239147 120.84235449 4585.99680979 85.31620000 0.92777674 89.56010279 2.63921183 1.12903081
0.04968115 0.00246822 117.60555349 4227.26723495 85.31620000 0.94272958 89.54071043 2.55836869 0.66429338
0.05067874 0.00256833 124.83331820 5055.54239819 85.31620000 0.92046064 89.57752475 2.64526809 1.21289366
0.04651396 0.00216355 157.56777461 10166.66274156 85.31620000 0.89379845 89.67498968 2.25170109 1.37354122
0.05840941 0.00341166 116.24980952 4082.75164777 85.31620000 0.93269099 89.54030178 2.80518805 0.72413098
0.04732982 0.00224011 115.15726982 3968.71847407 85.31620000 0.95039626 89.52713091 2.49070561 0.37233254
0.05227376 0.00273255 117.60637330 4227.35563785 85.31620000 0.93814249 89.54294845 2.64150419 0.74507367
0.05562520 0.00309416 117.10629237 4173.65845787 85.31620000 0.93430381 89.54287483 2.73473481 0.76557677
0.04419130 0.00195287 125.94583129 5191.91536952 85.31620000 0.93961775 89.57254138 2.35712688 0.90659003
0.05805150 0.00336998 113.96747871 3846.97208136 85.31620000 0.94090038 89.52696827 2.76759424 0.25406210
0.05699096 0.00324797 119.43891677 4428.06289484 85.31620000 0.93495150 89.55149189 2.69060580 0.67128184
0.05231923 0.00273730 147.58768873 8354.61819972 85.31620000 0.89314720 89.65326459 2.45751955 1.39923154
0.04833261 0.00233604 155.55176478 9781.40048635 85.31620000 0.88193752 89.67514629 2.37468039 1.49826139
0.05206383 0.00271064 111.09844446 3563.69188108 85.31620000 0.94705311 89.51157909 2.68805306 0.23999337
0.05060411 0.00256078 125.02475582 5078.83680339 85.31620000 0.93239967 89.57270013 2.52399610 0.93233374
0.06232276 0.00388413 122.62085190 4791.47470789 85.31620000 0.93476963 89.56321561 2.68279208 0.39220579
0.05278895 0.00278667 114.14851056 3865.33340633 85.31620000 0.93230835 89.53203132 2.79246601 0.95563743
0.04449841 0.00198011 115.85116239 4040.89345553 85.31620000 0.94356201 89.53334332 2.52026761 0.84717119
0.05496741 0.00302142 120.53257689 4550.81873678 85.31620000 0.94214115 89.55214380 2.56689877 0.39945201
0.05041107 0.00254128 114.21052087 3871.63626778 85.31620000 0.94422687 89.52630606 2.62642348 0.57509061
0.04988100 0.00248811 122.46830867 4773.61482152 85.31620000 0.93751229 89.56138839 2.51505541 0.82099663
0.04570171 0.00208865 112.41484754 3691.87714304 85.31620000 0.94744253 89.51710026 2.56591160 0.66204581
0.04729917 0.00223721 113.34110446 3783.89027196 85.31620000 0.94434493 89.52261269 2.60405191 0.72402920
0.05521686 0.00304890 119.83820030 4472.62047656 85.31620000 0.93912415 89.55099124 2.61706354 0.56157817
0.05833731 0.00340324 112.82055594 3731.99384826 85.31620000 0.92756966 89.52892959 2.94408536 0.93767710
0.05511520 0.00303769 122.43157612 4769.32078475 85.31620000 0.91577881 89.57142796 2.78982409 1.23890204
0.05733969 0.00328784 117.00376972 4162.70635623 85.31620000 0.93726477 89.54102427 2.72623169 0.56104102
0.05548641 0.00307874 120.79613192 4580.73634883 85.31620000 0.92994396 89.55890648 2.69386970 0.89169192
0.04568721 0.00208732 127.11278998 5337.57470087 85.31620000 0.91465568 89.58771763 2.59878258 1.39597210
0.06553020 0.00429421 121.33485551 4642.29724582 85.31620000 0.92434160 89.56351055 2.84730272 0.73706172
0.05660871 0.00320455 134.42607584 6312.86897599 85.31620000 0.89197200 89.61981628 2.74626685 1.48950985
0.04906054 0.00240694 119.18148987 4399.49312521 85.31620000 0.93562908 89.55019737 2.59484647 0.92945175
0.04959681 0.00245984 126.48527561 5258.91470662 85.31620000 0.92336884 89.58172517 2.57159856 1.15979445
0.05334892 0.00284611 118.68472420 4344.70894028 85.31620000 0.94036856 89.54602655 2.60643040 0.59795256
0.05786204 0.00334802 113.14821435 3764.60423472 85.31620000 0.93760719 89.52521080 2.82185868 0.53161284
0.05501440 0.00302658 121.39949471 4649.72052717 85.31620000 0.93200177 89.56012756 2.65439498 0.83814866
0.05216545 0.00272123 150.38492597 8838.71503004 85.31620000 0.88852237 89.66147619 2.44243952 1.43036543
0.05454050 0.00297467 116.76779457 4137.57087205 85.31620000 0.94276302 89.53739874 2.63745049 0.39829903
0.05692283 0.00324021 122.65441810 4795.41063534 85.31620000 0.92277524 89.56893827 2.73850892 1.03425922
0.04895749 0.00239684 120.30037230 4524.56807750 85.31620000 0.95094306 89.54708709 2.39877587 0.07451377
0.04335259 0.00187945 106.07191867 3101.54071578 85.31620000 0.95141483 89.48607713 2.63150497 0.61399451
0.04647541 0.00215996 127.02546844 5326.58213793 85.31620000 0.92587674 89.58237273 2.50252349 1.16964574
0.05637521 0.00317816 114.18747752 3869.29329268 85.31620000 0.93498824 89.53084629 2.80641307 0.72707282
0.05112523 0.00261379 118.36778470 4309.99505611 85.31620000 0.93781823 89.54604550 2.61404906 0.79530450
0.04772581 0.00227775 119.24601593 4406.64278424 85.31620000 0.93792311 89.54933849 2.55223869 0.90024019
0.04928502 0.00242901 144.78298966 7887.30860285 85.31620000 0.89464674 89.64595421 2.46821892 1.44804881
0.05453444 0.00297401 119.42141822 4426.11696322 85.31620000 0.94098736 89.54853021 2.59801412 0.50164738
0.04706458 0.00221508 144.55190680 7849.60291027 85.31620000 0.90510634 89.64124228 2.37365585 1.34416198
0.06468689 0.00418439 122.79858947 4812.34049133 85.31620000 0.93051317 89.56583387 2.74625079 0.50230273
0.04621221 0.00213557 137.81773714 6802.86037623 85.31620000 0.91437648 89.61985809 2.40440777 1.28326270
0.05579177 0.00311272 110.85485252 3540.30222793 85.31620000 0.94081697 89.51372910 2.81710460 0.47010347
0.05616969 0.00315503 117.33886767 4198.57476964 85.31620000 0.94225503 89.53989826 2.65032959 0.30277779
0.05286198 0.00279439 121.88293469 4705.49071335 85.31620000 0.92196071 89.56659264 2.71894016 1.16006789
0.05598667 0.00313451 120.36489784 4531.85251404 85.31620000 0.92083684 89.56166141 2.79897340 1.12577545
0.05325671 0.00283628 141.71299358 7396.14181423 85.31620000 0.89931048 89.63639862 2.52162530 1.36098674
0.05739623 0.00329433 120.05569662 4497.01699783 85.31620000 0.93561487 89.55347953 2.67466730 0.62201498
0.04754647 0.00226067 123.03279182 4839.92742970 85.31620000 0.93171992 89.56609837 2.53654002 1.04708645
0.05132925 0.00263469 129.09707348 5591.46234768 85.31620000 0.92482625 89.58954070 2.52435062 1.06710806
0.04956430 0.00245662 121.64925136 4678.47738651 85.31620000 0.93859064 89.55792728 2.51670610 0.80146418
0.04964893 0.00246502 123.06980562 4844.29694783 85.31620000 0.91915091 89.57208060 2.68446316 1.27907238
0.06016954 0.00362037 125.43172077 5128.59440044 85.31620000 0.91102686 89.58384966 2.81750184 1.19979499
0.05702029 0.00325131 113.14136876 3763.92098878 85.31620000 0.94162144 89.52314916 2.76666139 0.29146769
0.04741002 0.00224771 128.68278700 5537.80408839 85.31620000 0.92489867 89.58818699 2.48977613 1.15489977
0.05906605 0.00348880 116.04748081 4061.47107134 85.31620000 0.93211499 89.53978467 2.82387884 0.72186276
0.05967993 0.00356169 126.91154626 5312.26362818 85.31620000 0.90672202 89.59064570 2.81660727 1.27937702
0.05586695 0.00312112 128.44321921 5506.93256660 85.31620000 0.90586143 89.59591120 2.75275047 1.35025711
0.04805439 0.00230922 119.18079638 4399.41632717 85.31620000 0.93634739 89.54984941 2.57487478 0.93858242
0.05703869 0.00325341 125.19246370 5099.30244542 85.31620000 0.93200272 89.57345423 2.59637415 0.74627808
0.05208124 0.00271246 140.16318298 7156.12745537 85.31620000 0.90557011 89.62981929 2.49041673 1.30281587
0.05887735 0.00346654 126.53271703 5264.83438297 85.31620000 0.91446772 89.58591266 2.74980736 1.14559596
0.05216578 0.00272127 111.14442413 3568.11836556 85.31620000 0.94447463 89.51311042 2.71933096 0.46758430
0.05472100 0.00299439 134.69911650 6351.41447385 85.31620000 0.89954466 89.61736575 2.66467084 1.40551919
0.04587220 0.00210426 117.12745308 4175.92136455 85.31620000 0.93933287 89.54049726 2.55921583 0.93139287
0.06754467 0.00456228 121.61652850 4674.70296178 85.31620000 0.92499142 89.56421536 2.85631359 0.63103630
0.04636356 0.00214958 117.16784680 4180.24330203 85.31620000 0.94314491 89.53879151 2.52087654 0.78474163
0.05276804 0.00278447 140.26215362 7171.29720321 85.31620000 0.90509604 89.63027416 2.49863507 1.29821573
0.05654841 0.00319772 128.00799780 5451.14239857 85.31620000 0.92525847 89.58585504 2.59725535 0.93884053
0.05247867 0.00275401 134.95673979 6387.92704797 85.31620000 0.92179554 89.60864937 2.45314350 1.05909373
0.04925776 0.00242633 130.88610600 5827.15881244 85.31620000 0.91055436 89.60139893 2.59634117 1.36196368
0.05784373 0.00334590 113.99802008 3850.06568157 85.31620000 0.93925108 89.52792398 2.78253006 0.42270633
0.04774164 0.00227926 109.75802412 3436.25237838 85.31620000 0.94701096 89.50563611 2.66194687 0.59284096
0.05440098 0.00295947 126.35658171 5242.87880314 85.31620000 0.92652888 89.57986621 2.59615296 0.97465651
0.06038612 0.00364648 134.10076788 6267.14881144 85.31620000 0.91852026 89.60755075 2.57528018 0.96224582
0.05088622 0.00258941 129.68823251 5668.62760178 85.31620000 0.91805028 89.59440541 2.57026534 1.21037475
0.05178541 0.00268173 110.96387798 3550.75813938 85.31620000 0.94583295 89.51161681 2.70234037 0.39451251
0.05109021 0.00261021 113.83074956 3833.14280932 85.31620000 0.94750398 89.52307609 2.60533036 0.29565086
0.04674881 0.00218545 126.20682727 5224.25972936 85.31620000 0.93458321 89.57571104 2.43462121 0.96951081
0.05540835 0.00307008 132.86151334 6095.00123076 85.31620000 0.90898752 89.60800119 2.63100068 1.26025931
0.05122219 0.00262371 108.27883356 3299.18689811 85.31620000 0.94159404 89.50174893 2.81359609 0.70148043
0.05483972 0.00300740 128.79124673 5551.81843688 85.31620000 0.91003475 89.59514652 2.69946534 1.29188499
0.04848800 0.00235109 137.82797831 6804.37704013 85.31620000 0.91717106 89.61872459 2.40259497 1.19795148
0.05452093 0.00297253 108.91238617 3357.43823839 85.31620000 0.94458133 89.50307578 2.80561357 0.24651547
0.05081561 0.00258223 121.74771783 4689.84727505 85.31620000 0.92606237 89.56418093 2.65865302 1.11477431
0.04816911 0.00232026 127.55309214 5393.23304182 85.31620000 0.93218330 89.58126735 2.44899655 0.98312886
0.05438562 0.00295780 119.74172556 4461.82723275 85.31620000 0.91095013 89.56411100 2.89006780 1.38088086
0.04386478 0.00192412 108.96652811 3362.44782201 85.31620000 0.94670379 89.50220664 2.63058212 0.80132023
0.04825240 0.00232829 114.19581163 3870.14056888 85.31620000 0.93268455 89.53203641 2.73094090 1.08179230
0.05579515 0.00311310 118.59550227 4334.91782461 85.31620000 0.93220581 89.54962872 2.72419473 0.82466087
0.05366046 0.00287945 128.33764283 5493.36413827 85.31620000 0.90987298 89.59378778 2.69855115 1.32132985
0.05830682 0.00339969 132.06297038 5985.76133668 85.31620000 0.91694736 89.60217739 2.60793869 1.05845191
0.06296839 0.00396502 124.76930283 5047.76883616 85.31620000 0.92068421 89.57720531 2.77529636 0.91035555
0.05159877 0.00266243 134.47761869 6320.13337082 85.31620000 0.91797375 89.60888339 2.48647396 1.15500963
0.04767315 0.00227273 128.17131844 5472.03375977 85.31620000 0.91740882 89.58989185 2.57286714 1.29935665
0.05913042 0.00349641 132.18844119 6002.83846414 85.31620000 0.90390206 89.60820949 2.72182433 1.28763055
0.04533278 0.00205506 105.14007723 3020.51563435 85.31620000 0.95340167 89.48043941 2.65737262 0.30463454
0.06018931 0.00362275 118.93512574 4372.26645608 85.31620000 0.92265777 89.55551461 2.86182433 0.97951137
0.05841476 0.00341228 136.08144652 6548.96944459 85.31620000 0.90469374 89.61908463 2.63113731 1.25001617
0.04924661 0.00242523 113.26724810 3776.49801221 85.31620000 0.95005297 89.51941391 2.56262914 0.20996784
0.04980888 0.00248092 127.48579843 5384.70155460 85.31620000 0.91979855 89.58661252 2.58715393 1.21883783
0.04947156 0.00244744 113.07871626 3757.67159018 85.31620000 0.94447070 89.52144121 2.63743077 0.61757114
0.05256114 0.00276267 128.40245271 5501.69070686 85.31620000 0.90866003 89.59453408 2.69666521 1.36184809
0.04909231 0.00241005 122.12817895 4733.95207633 85.31620000 0.93194622 89.56277819 2.57099433 1.00840300
0.05803689 0.00336828 105.72788493 3071.45987261 85.31620000 0.94069450 89.49021457 2.98556633 0.30128079
0.06361480 0.00404684 116.03433280 4060.09075186 85.31620000 0.93230994 89.53963626 2.87563833 0.49019303
0.04596028 0.00211235 109.29091765 3392.56697705 85.31620000 0.94432136 89.50493323 2.68233814 0.81004826
0.06827806 0.00466189 121.07094448 4612.07120878 85.31620000 0.92602348 89.56176311 2.86744822 0.55390822
0.05026015 0.00252608 121.80431896 4696.39131708 85.31620000 0.92700370 89.56394065 2.64168545 1.10536033
0.04294962 0.00184467 108.00215242 3273.96057452 85.31620000 0.95028669 89.49586080 2.59364688 0.68546125
0.05779515 0.00334028 128.89849674 5565.69970332 85.31620000 0.91555194 89.59303092 2.67901234 1.12518241
0.04925941 0.00242649 111.10078274 3563.91689944 85.31620000 0.94821899 89.51098809 2.63561134 0.40596367
0.04836269 0.00233895 148.80205045 8562.54683516 85.31620000 0.89403690 89.65575172 2.39817750 1.42817834
0.05325786 0.00283640 128.75548540 5547.19501752 85.31620000 0.92012632 89.59054324 2.59469120 1.12840555
0.05465852 0.00298755 117.51720762 4217.74775817 85.31620000 0.94245840 89.54049736 2.62545724 0.40917740
0.04526558 0.00204897 110.96501890 3550.86766628 85.31620000 0.95379184 89.50751218 2.51179812 0.24913295
0.04818036 0.00232135 134.08228727 6264.55811460 85.31620000 0.91166456 89.61042629 2.51440303 1.32973452
0.06574522 0.00432243 117.70522472 4238.02422909 85.31620000 0.92515560 89.54965417 2.92963456 0.72027682
0.05995430 0.00359452 132.05683597 5984.92724754 85.31620000 0.91027533 89.60505378 2.68029343 1.15839902
0.05139814 0.00264177 140.66889034 7233.86496616 85.31620000 0.90975968 89.62944363 2.44203446 1.24486157
0.05393525 0.00290901 113.41103944 3790.89892843 85.31620000 0.94051124 89.52484395 2.73348973 0.58826591
0.04936020 0.00243643 116.39443413 4098.00847923 85.31620000 0.93432786 89.54006720 2.67499228 0.98192799
0.05579333 0.00311290 125.45483671 5131.43038387 85.31620000 0.92933909 89.57556284 2.60303480 0.86710112
0.05865525 0.00344044 125.22119191 5102.81369827 85.31620000 0.91280546 89.58233616 2.79109666 1.19734930
0.05709909 0.00326031 124.36409303 4998.74788912 85.31620000 0.92737043 89.57274722 2.65920199 0.89321253
0.05612949 0.00315052 123.03322423 4839.97846092 85.31620000 0.93563846 89.56427500 2.59526014 0.65896046
0.04974165 0.00247423 133.28493757 6153.46070452 85.31620000 0.90402332 89.61138056 2.60925305 1.43184362
0.04724394 0.00223199 124.10432689 4967.48979028 85.31620000 0.92553632 89.57269970 2.57345981 1.18752260
0.05368443 0.00288202 114.20791423 3871.37118502 85.31620000 0.94201204 89.52740643 2.69421859 0.51447295
0.05705631 0.00325542 112.00804050 3651.94149776 85.31620000 0.93556624 89.52142168 2.86314369 0.68504446
0.05361187 0.00287423 113.17019897 3766.79904100 85.31620000 0.94465724 89.52173362 2.68736709 0.32950421
0.05160985 0.00266358 129.62547643 5660.40244347 85.31620000 0.91670528 89.59480356 2.59104618 1.22233476
0.05055227 0.00255553 143.30696373 7648.53215325 85.31620000 0.89509745 89.64212737 2.50132160 1.44005794
0.06428349 0.00413237 119.90359890 4479.94692404 85.31620000 0.93423358 89.55357317 2.77130356 0.28625227
0.05165494 0.00266823 139.48621400 7052.93810716 85.31620000 0.91420142 89.62447717 2.42899006 1.17836436
0.05687306 0.00323455 126.06997578 5207.28348136 85.31620000 0.92403355 89.58004516 2.65209885 0.97616967
0.05369045 0.00288266 113.66611653 3816.53526685 85.31620000 0.94465100 89.52382346 2.67673120 0.32113097
0.04569850 0.00208835 117.08792317 4171.69473626 85.31620000 0.93956134 89.54023032 2.55527874 0.93008005
0.05584688 0.00311887 111.93031341 3644.34406543 85.31620000 0.93929609 89.51918000 2.80806014 0.55695854
0.05128869 0.00263053 121.15529359 4621.71749954 85.31620000 0.93083777 89.55979141 2.62866484 0.98604228
0.04908318 0.00240916 119.38179992 4421.71330444 85.31620000 0.93795922 89.54983375 2.56552766 0.85414637
0.05495724 0.00302030 127.97727527 5447.21843967 85.31620000 0.90981935 89.59266793 2.71968897 1.30179542
0.05224786 0.00272984 114.14607173 3865.08565752 85.31620000 0.94197874 89.52716709 2.67770127 0.59643405
0.06238919 0.00389241 118.84544453 4362.38339103 85.31620000 0.93189623 89.55072516 2.79777130 0.56686458
0.04757536 0.00226341 112.78440100 3728.40708780 85.31620000 0.94879666 89.51799464 2.56633121 0.47996296
0.04702435 0.00221129 139.69011822 7083.91379564 85.31620000 0.89641281 89.63232171 2.52436178 1.50909356
0.05526805 0.00305456 125.14644107 5093.68077262 85.31620000 0.92124275 89.57822374 2.68058972 1.09036856
0.06079995 0.00369663 120.60338151 4558.84332988 85.31620000 0.92528355 89.56041562 2.80376867 0.87054368
0.05341955 0.00285365 107.91136926 3265.71155261 85.31620000 0.93994564 89.50092748 2.87266520 0.67575283
0.04548885 0.00206924 122.83501772 4816.62451063 85.31620000 0.93403050 89.56432195 2.49241575 1.04356278
0.06164216 0.00379976 121.11842078 4617.49901630 85.31620000 0.93416012 89.55808569 2.71443914 0.47710637
