# Transit observable posteriors (photo-ring pipeline, step 1)
# Derived from a TTV-fit MCMC posterior via asterodensity profiling (Zuluaga+2015 Eq.1-4)
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.07089054 0.00502547 65.32480978 2586.15847498 45.15535633 0.08792268 89.92288382 5.63622843 4.88450942
0.07140086 0.00509808 65.41823186 2597.26987289 45.15535633 0.05910620 89.94823254 5.64132981 4.88689799
0.07090183 0.00502707 65.10788215 2560.47994634 45.15535633 0.02438045 89.97854489 5.67275155 4.92111894
0.07137696 0.00509467 64.26328863 2462.12167947 45.15535633 0.16206730 89.85550409 5.68518239 4.90847222
0.07100195 0.00504128 64.61846261 2503.17110078 45.15535633 0.12496450 89.88919664 5.67868933 4.91449844
0.07057579 0.00498094 65.05734079 2554.52169481 45.15535633 0.03710080 89.96732545 5.67349217 4.92443997
0.07129890 0.00508353 65.01422434 2549.44606820 45.15535633 0.07513178 89.93378780 5.67050980 4.91164907
0.07074661 0.00500508 65.07079045 2556.10635383 45.15535633 0.00917382 89.99192232 5.67642536 4.92620313
0.07104400 0.00504725 64.72989544 2516.14340184 45.15535633 0.14875935 89.86832529 5.65280132 4.88692290
0.07102874 0.00504508 63.67145325 2394.72120595 45.15535633 0.20403045 89.81639961 5.69668417 4.91031479
0.07131719 0.00508614 62.78154459 2295.70807330 45.15535633 0.27285930 89.75098198 5.69267795 4.87775754
0.07122353 0.00507279 63.32330712 2355.65365341 45.15535633 0.25367345 89.77047224 5.66993827 4.86744839
0.07100663 0.00504194 65.10544535 2560.19246359 45.15535633 0.04964453 89.95631053 5.66889082 4.91541019
0.07102404 0.00504441 65.01627161 2549.68691856 45.15535633 0.10811042 89.90472733 5.65384575 4.89561480
0.07080812 0.00501379 64.61628037 2502.91750374 45.15535633 0.08496174 89.92466372 5.69887490 4.93999157
0.07047166 0.00496626 64.80640216 2525.07572762 45.15535633 0.09892302 89.91254145 5.67395192 4.91991039
0.07105771 0.00504920 65.17188408 2568.03833140 45.15535633 0.06532591 89.94256880 5.65892107 4.90498213
0.07109801 0.00505493 65.24610389 2576.82201719 45.15535633 0.06120619 89.94625186 5.65398537 4.90067534
0.07113323 0.00505994 64.69570969 2512.15896125 45.15535633 0.11762817 89.89582614 5.67707107 4.91307543
0.07079506 0.00501194 65.31828409 2585.38351118 45.15535633 0.00271150 89.99762153 5.65536052 4.90749863
0.07062583 0.00498801 64.54994191 2495.21653695 45.15535633 0.12704885 89.88722890 5.68137380 4.92022010
0.07070929 0.00499980 63.72122994 2400.34199045 45.15535633 0.22405131 89.79854091 5.66836045 4.88259859
0.07126232 0.00507832 64.26637594 2462.47654934 45.15535633 0.16312647 89.85456674 5.68341376 4.90785052
0.07139532 0.00509729 65.34297937 2588.31703494 45.15535633 0.06894795 89.93954321 5.64468776 4.88896508
0.07120160 0.00506967 64.57928642 2498.62107348 45.15535633 0.14212854 89.87390117 5.67168948 4.90308309
0.07029732 0.00494171 64.84547268 2529.64543906 45.15535633 0.00574980 89.99491963 5.69388739 4.94585799
0.07109404 0.00505436 64.81751718 2526.37518684 45.15535633 0.12351954 89.89081420 5.66263997 4.89994806
0.07080381 0.00501318 64.05050910 2437.74587828 45.15535633 0.17529577 89.84319062 5.68958375 4.91476375
0.07140786 0.00509908 65.48408721 2605.12164485 45.15535633 0.05065700 89.95567728 5.63797553 4.88458109
0.07097960 0.00503810 65.06636514 2555.58488487 45.15535633 0.07367292 89.93512549 5.66480669 4.91003275
0.07064937 0.00499133 64.64246773 2505.96184663 45.15535633 0.11600135 89.89718228 5.68010195 4.92082546
0.07068358 0.00499617 64.50259844 2489.73029205 45.15535633 0.12535789 89.88864817 5.68692856 4.92475936
0.07065802 0.00499256 65.28789365 2581.77650909 45.15535633 0.07443333 89.93467829 5.64360173 4.89475492
0.07121442 0.00507149 64.99268199 2546.91264523 45.15535633 0.08883158 89.92168847 5.66635928 4.90728409
0.07100733 0.00504204 63.43955884 2368.65132469 45.15535633 0.22865703 89.79348673 5.68977347 4.89631767
0.07121868 0.00507210 65.31578114 2585.08631209 45.15535633 0.06322308 89.94453995 5.64797213 4.89409322
0.07116451 0.00506439 65.12136339 2562.07079474 45.15535633 0.05221440 89.95406016 5.66769449 4.91262349
0.07065754 0.00499249 64.94915302 2541.79867299 45.15535633 0.06492834 89.94272257 5.67632807 4.92408322
0.07108732 0.00505341 61.91462091 2201.91387101 45.15535633 0.30125250 89.72121989 5.72706517 4.89599705
0.07101519 0.00504316 65.15110441 2565.58270229 45.15535633 0.03420077 89.96992284 5.66816589 4.91561338
0.07113382 0.00506002 63.33883863 2357.38741444 45.15535633 0.23441751 89.78794741 5.69258241 4.89531893
0.07124392 0.00507570 63.65616232 2392.99631738 45.15535633 0.19314184 89.82615619 5.71037101 4.92321345
0.07064660 0.00499094 65.11269132 2561.04737502 45.15535633 0.03229278 89.97158404 5.66987011 4.92082962
0.07108719 0.00505339 65.26800008 2579.41718458 45.15535633 0.07739738 89.93205638 5.64648317 4.89268660
0.07084419 0.00501890 64.98251146 2545.71715357 45.15535633 0.07722665 89.93190841 5.67006424 4.91555351
0.07041292 0.00495798 64.59618818 2500.58341173 45.15535633 0.08087951 89.92826116 5.70022388 4.94559998
0.07136236 0.00509259 63.28846022 2351.76683440 45.15535633 0.25437715 89.76970878 5.67290346 4.86825121
0.07035103 0.00494927 64.98248870 2545.71447883 45.15535633 0.03316421 89.97075875 5.67952014 4.93209716
0.07074785 0.00500526 65.17999025 2568.99669883 45.15535633 0.02429429 89.97864436 5.66567035 4.91650165
0.07074896 0.00500542 65.40156714 2595.28548380 45.15535633 0.03058266 89.97320771 5.64562943 4.89885808
0.07069954 0.00499843 64.22001950 2457.15171278 45.15535633 0.16770606 89.85037594 5.68061141 4.91001510
0.07127864 0.00508064 63.53062481 2378.86640130 45.15535633 0.23520128 89.78788070 5.67524590 4.87861502
0.07062569 0.00498799 65.00143733 2547.94208824 45.15535633 0.04988590 89.95602787 5.67587868 4.92523188
0.07098475 0.00503883 64.29323607 2465.56541604 45.15535633 0.15026327 89.86609075 5.68973853 4.91912219
0.07046991 0.00496601 64.29208123 2465.43255842 45.15535633 0.12777507 89.88612941 5.70285295 4.94026083
0.07162172 0.00512967 64.51476303 2491.13917795 45.15535633 0.17744617 89.84240926 5.65115242 4.87271548
0.07147708 0.00510897 63.63946471 2391.11369450 45.15535633 0.21730324 89.80435752 5.68759826 4.89353247
0.07072259 0.00500169 65.37095409 2591.64279853 45.15535633 0.03733078 89.96728063 5.64700453 4.89998964
0.07124434 0.00507576 65.46033409 2602.28779717 45.15535633 0.06614520 89.94210477 5.63470297 4.88207454
0.07032803 0.00494603 64.61349885 2502.59429122 45.15535633 0.08836295 89.92164446 5.69507376 4.94107846
0.07066644 0.00499375 64.64594764 2506.36658079 45.15535633 0.06025887 89.94659248 5.70446050 4.94881426
0.07157081 0.00512238 64.04238979 2436.81893967 45.15535633 0.21256679 89.80982592 5.65754939 4.86829351
0.07060811 0.00498551 65.05766353 2554.55971392 45.15535633 0.06465275 89.94306081 5.66668557 4.91623458
0.07051170 0.00497190 64.95287244 2542.23537846 45.15535633 0.02526368 89.97771458 5.68410918 4.93481159
0.07140165 0.00509820 63.83157713 2412.83374221 45.15535633 0.21323422 89.80859875 5.67457204 4.88446269
0.07059981 0.00498433 64.71490987 2514.39627549 45.15535633 0.04783933 89.95764512 5.70137139 4.94775242
0.07079786 0.00501234 65.03299411 2551.65480028 45.15535633 0.03331128 89.97065188 5.67745636 4.92586672
0.07061690 0.00498675 63.60865773 2387.64286089 45.15535633 0.19345680 89.82574267 5.71086495 4.93000415
0.07073632 0.00500363 64.08114318 2441.24532712 45.15535633 0.18091177 89.83824423 5.68139612 4.90688084
0.07078475 0.00501048 65.30341135 2583.61786501 45.15535633 0.05124494 89.95503881 5.65013202 4.90122246
0.07064189 0.00499028 64.69532880 2512.11459081 45.15535633 0.11784304 89.89563523 5.67434160 4.91559941
0.07121784 0.00507198 64.48035195 2487.15510934 45.15535633 0.16971824 89.84919205 5.65876556 4.88538223
0.07087497 0.00502326 64.02280974 2434.58455490 45.15535633 0.17936571 89.83948046 5.68875258 4.91223645
0.07054935 0.00497721 64.40583632 2478.54235451 45.15535633 0.13373219 89.88103104 5.68928219 4.92657179
0.07088600 0.00502483 64.27166839 2463.08496733 45.15535633 0.15241983 89.86412332 5.68946049 4.91939944
0.07072899 0.00500259 64.55222392 2495.48118324 45.15535633 0.11523657 89.89771735 5.68891536 4.92778879
0.07114878 0.00506215 64.83188000 2528.05500608 45.15535633 0.13739296 89.87857760 5.65262174 4.88809776
0.07061123 0.00498595 65.17274208 2568.13975889 45.15535633 0.00244363 89.99785172 5.66702131 4.91943572
0.07091036 0.00502828 65.33618993 2587.51030390 45.15535633 0.05735609 89.94970227 5.64632326 4.89621033
0.07055499 0.00497801 64.43229179 2481.59788249 45.15535633 0.12267208 89.89091499 5.69411808 4.93276409
0.07065443 0.00499205 64.56303799 2496.73555578 45.15535633 0.07663483 89.93199123 5.70611783 4.94877276
0.07112899 0.00505933 64.89114964 2534.99482976 45.15535633 0.05864423 89.94821994 5.68584352 4.92819914
0.07062618 0.00498806 64.47554830 2486.59928770 45.15535633 0.08986241 89.92014432 5.70819086 4.94927570
0.07088798 0.00502511 65.30265860 2583.52852285 45.15535633 0.01052342 89.99076688 5.65694982 4.90788814
0.07120569 0.00507025 64.77406387 2521.29758801 45.15535633 0.14065458 89.87558416 5.65570002 4.88952525
0.07080269 0.00501302 64.97763358 2545.14391700 45.15535633 0.08190531 89.92777776 5.66841852 4.91400909
0.07088100 0.00502412 63.83630609 2413.37004628 45.15535633 0.20406902 89.81683912 5.68111759 4.89840474
0.07052178 0.00497332 64.51700418 2491.39880238 45.15535633 0.11779112 89.89539288 5.68941139 4.92987009
0.07111635 0.00505754 63.94715297 2425.96378801 45.15535633 0.21901492 89.80376523 5.65632085 4.86975576
0.07122282 0.00507269 65.29922777 2583.12134846 45.15535633 0.03100133 89.97279837 5.65691928 4.90395805
0.07112409 0.00505864 64.59451952 2500.38962987 45.15535633 0.15704125 89.86070320 5.65870335 4.88935175
0.07139912 0.00509783 63.77761932 2406.72009724 45.15535633 0.21125933 89.81021100 5.68151803 4.89111712
0.07117118 0.00506534 65.66764656 2627.09046950 45.15535633 0.04914100 89.95712391 5.62134091 4.87260007
0.07133832 0.00508916 63.45409392 2370.27979155 45.15535633 0.23432371 89.78841728 5.68349540 4.88541049
0.07125992 0.00507798 63.00644802 2320.46842750 45.15535633 0.26944386 89.75497678 5.67692314 4.86638046
0.07043182 0.00496064 64.85670751 2530.96049079 45.15535633 0.02890930 89.97446091 5.69162214 4.94198895
0.07100334 0.00504147 64.65219236 2507.09298652 45.15535633 0.15655819 89.86125556 5.65338503 4.88608499
0.07071948 0.00500124 65.06407840 2555.31544800 45.15535633 0.00893945 89.99212787 5.67687762 4.92686735
0.07133506 0.00508869 63.66642504 2394.15390805 45.15535633 0.21960215 89.80237148 5.68180953 4.88923723
0.07111841 0.00505783 65.05956894 2554.78417417 45.15535633 0.08550887 89.92469518 5.66146069 4.90441059
0.07044195 0.00496207 64.80225177 2524.59061929 45.15535633 0.01548386 89.98630974 5.69794151 4.94779511
0.07136367 0.00509277 65.43640310 2599.43480738 45.15535633 0.05356528 89.95309851 5.64110457 4.88751249
0.07124280 0.00507554 65.00390920 2548.23277832 45.15535633 0.07699339 89.93213643 5.67040810 4.91191551
0.07122588 0.00507313 64.92175663 2538.58353879 45.15535633 0.09053800 89.92009694 5.67184966 4.91170478
0.07097003 0.00503675 64.92131963 2538.53227677 45.15535633 0.13458057 89.88122693 5.64578853 4.88453453
0.07165028 0.00513376 64.37179333 2474.61418190 45.15535633 0.18073003 89.83913635 5.66087764 4.87992318
0.07109530 0.00505454 64.42310671 2480.53674853 45.15535633 0.14689452 89.86935676 5.68139176 4.91152768
0.07095441 0.00503453 63.50837377 2376.36774562 45.15535633 0.22497289 89.79703426 5.68764929 4.89634593
0.07058219 0.00498185 64.96159851 2543.26012311 45.15535633 0.02080495 89.98165014 5.68422955 4.93436107
0.07075203 0.00500585 64.76864096 2520.66438877 45.15535633 0.06203522 89.94512226 5.69356889 4.93835823
0.07086393 0.00502170 64.57735884 2498.39734084 45.15535633 0.13484735 89.88035761 5.67511066 4.91091715
0.07024655 0.00493458 64.75136040 2518.64735366 45.15535633 0.09867444 89.91268707 5.67769365 4.92544062
0.07115654 0.00506325 65.13628247 2563.83208311 45.15535633 0.01910201 89.98319731 5.67219480 4.91827805
0.07062858 0.00498840 64.70370511 2513.09047108 45.15535633 0.05755771 89.94903207 5.69995922 4.94551329
0.07074183 0.00500441 65.02245136 2550.41402593 45.15535633 0.06227425 89.94512584 5.67121448 4.91904963
0.07087136 0.00502275 64.93798574 2540.48779638 45.15535633 0.10455299 89.90775126 5.66173252 4.90451060
0.07042843 0.00496016 64.69664657 2512.26810014 45.15535633 0.08671449 89.92320505 5.68901217 4.93502129
0.07092283 0.00503005 64.61500799 2502.76965004 45.15535633 0.14455088 89.87182293 5.66530551 4.89985925
0.07094090 0.00503261 64.33448851 2470.31440054 45.15535633 0.13670525 89.87825131 5.69567988 4.92756906
0.07083939 0.00501822 64.94270399 2541.04159541 45.15535633 0.09029439 89.92033764 5.66806904 4.91230990
0.07042213 0.00495928 64.29285828 2465.52195247 45.15535633 0.14178202 89.87364820 5.69298814 4.92944793
0.07142910 0.00510212 62.11863028 2223.75166164 45.15535633 0.29637491 89.72663441 5.71809771 4.88711491
0.07096762 0.00503640 64.99169951 2546.79714303 45.15535633 0.04459163 89.96068864 5.67978686 4.92558271
0.07073284 0.00500313 64.57124057 2497.68728919 45.15535633 0.13493301 89.88027026 5.67488426 4.91202330
0.07114342 0.00506139 64.33176044 2470.00015744 45.15535633 0.15390408 89.86292832 5.68439050 4.91207401
0.07061682 0.00498674 64.59664888 2500.63691460 45.15535633 0.09045867 89.91976516 5.69716936 4.93973645
0.07068671 0.00499661 64.94752653 2541.60771796 45.15535633 0.03976364 89.96492108 5.68316748 4.93159187
0.07046121 0.00496478 65.30977922 2584.37374125 45.15535633 0.00164222 89.99855929 5.65434492 4.90991452
0.07099200 0.00503986 65.22507443 2574.33121520 45.15535633 0.02586478 89.97727955 5.66285111 4.91158692
0.07059350 0.00498344 64.36786291 2474.16092374 45.15535633 0.12083493 89.89244111 5.70115277 4.93879456
0.07114748 0.00506196 64.76351036 2520.06541810 45.15535633 0.12272324 89.89142763 5.66813987 4.90431438
0.07081440 0.00501468 64.51795647 2491.50912573 45.15535633 0.15094149 89.86595486 5.66848379 4.90231479
0.07062214 0.00498749 65.11009618 2560.74116703 45.15535633 0.08316931 89.92681240 5.65540811 4.90437454
0.07093010 0.00503108 64.92357612 2538.79698296 45.15535633 0.07832628 89.93087617 5.67524414 4.91906707
0.07051492 0.00497235 65.00056347 2547.83932737 45.15535633 0.03711557 89.96728389 5.67812234 4.92906193
0.07099242 0.00503992 65.59812490 2618.75547908 45.15535633 0.00940321 89.99178690 5.63207170 4.88529447
0.07075296 0.00500598 64.77095636 2520.93473068 45.15535633 0.07818255 89.93084043 5.68772795 4.93167024
0.07060619 0.00498523 65.01128466 2549.10025741 45.15535633 0.08062066 89.92894734 5.66495715 4.91311041
0.07067356 0.00499475 65.22512660 2574.33739214 45.15535633 0.04826540 89.95760217 5.65705822 4.90853926
0.07075654 0.00500649 65.03509686 2551.90232072 45.15535633 0.11592697 89.89786854 5.64642179 4.89059204
0.07072526 0.00500206 64.00798676 2432.89393319 45.15535633 0.16439688 89.85284246 5.70237045 4.92937896
0.07099600 0.00504043 64.03627136 2436.12058576 45.15535633 0.18390942 89.83544876 5.68400631 4.90565981
0.07069140 0.00499727 64.92164070 2538.56993934 45.15535633 0.05994326 89.94709782 5.68046110 4.92777320
0.07116284 0.00506415 64.23702497 2459.10419164 45.15535633 0.18126629 89.83832055 5.66960560 4.89225878
0.07132963 0.00508792 63.65960875 2393.38501758 45.15535633 0.20083942 89.81923749 5.70273219 4.91341882
0.07169788 0.00514059 64.45594077 2484.33139377 45.15535633 0.17845370 89.84136983 5.65581567 4.87569426
0.07106617 0.00505040 65.28396564 2581.31054330 45.15535633 0.07919205 89.93049793 5.64429580 4.89079943
0.07077095 0.00500853 64.92123630 2538.52250171 45.15535633 0.10112474 89.91075303 5.66441461 4.90834128
0.07106791 0.00505065 65.16097612 2566.74909266 45.15535633 0.08416632 89.92599288 5.65294564 4.89769781
0.07050819 0.00497140 64.98577186 2546.10035508 45.15535633 0.03295434 89.97094526 5.68010234 4.93105276
0.07100130 0.00504118 64.62337398 2503.74190962 45.15535633 0.15804389 89.85987645 5.65471794 4.88691270
0.07075552 0.00500634 64.34602702 2471.64380577 45.15535633 0.16482365 89.85323554 5.67221857 4.90290405
0.07077260 0.00500876 64.87108171 2532.64367495 45.15535633 0.08288966 89.92678973 5.67716543 4.92177568
0.07082827 0.00501664 65.16895887 2567.69255057 45.15535633 0.05301942 89.95338595 5.66156296 4.91057654
0.07053332 0.00497495 65.34020211 2587.98701698 45.15535633 0.00792718 89.99304878 5.65194444 4.90707675
0.07088181 0.00502423 65.26588413 2579.16632343 45.15535633 0.02507613 89.97798610 5.65882637 4.90921261
0.07164473 0.00513297 64.13582812 2447.50052046 45.15535633 0.19947976 89.82179436 5.66350005 4.87681156
0.07127419 0.00508001 65.09947604 2559.48832075 45.15535633 0.12971120 89.88583765 5.63516815 4.87324589
0.07103641 0.00504617 64.86186771 2531.56465188 45.15535633 0.13836578 89.87777439 5.64873386 4.88566557
0.07109318 0.00505424 65.39238227 2594.19220676 45.15535633 0.03675293 89.96779765 5.64721574 4.89654883
0.07092644 0.00503056 63.80186830 2409.46632903 45.15535633 0.18716371 89.83192175 5.70141444 4.92048223
0.07075247 0.00500591 65.17256950 2568.11935720 45.15535633 0.01126047 89.99010047 5.66748542 4.91835697
0.07115269 0.00506270 64.35621322 2472.81780078 45.15535633 0.18220331 89.83778575 5.65818459 4.88225112
0.07063215 0.00498890 64.46771918 2485.69357146 45.15535633 0.07699892 89.93156708 5.71429573 4.95604836
0.07098900 0.00503944 65.37109363 2591.65939511 45.15535633 0.01462961 89.98717759 5.65130593 4.90192338
0.07104902 0.00504796 65.29163801 2582.22074045 45.15535633 0.01078265 89.99053784 5.65874210 4.90784993
0.07062004 0.00498719 65.09125469 2558.51873632 45.15535633 0.04225738 89.96280346 5.66975717 4.92047164
0.07078480 0.00501049 65.05930477 2554.75305299 45.15535633 0.04243697 89.96262703 5.67337852 4.92197015
0.07140773 0.00509906 65.12087828 2562.01353843 45.15535633 0.00897543 89.99210308 5.67557054 4.91892152
0.07037935 0.00495325 65.09112079 2558.50294756 45.15535633 0.02608045 89.97704295 5.67122995 4.92491191
0.07069871 0.00499831 64.89644242 2535.61517275 45.15535633 0.09408723 89.91693222 5.66961717 4.91455351
0.07159709 0.00512614 62.98267238 2317.84251509 45.15535633 0.27107911 89.75339667 5.67864065 4.86356270
0.07091099 0.00502837 64.93602481 2540.25765816 45.15535633 0.08919691 89.92129780 5.66952413 4.91299874
0.07089709 0.00502640 63.69535116 2397.41866113 45.15535633 0.18477561 89.83378886 5.71306867 4.93151567
0.07050174 0.00497050 65.02317569 2550.49925978 45.15535633 0.03964421 89.96506713 5.67559639 4.92686334
0.07121810 0.00507202 64.32506456 2469.22897804 45.15535633 0.16456858 89.85341491 5.67679102 4.90222742
0.07137334 0.00509415 64.40231628 2478.13598966 45.15535633 0.19093781 89.83013116 5.64706063 4.86795597
0.07085478 0.00502040 65.02171843 2550.32778192 45.15535633 0.11798072 89.89603780 5.64691104 4.88969066
0.07097643 0.00503765 64.50422552 2489.91870791 45.15535633 0.15370753 89.86346939 5.66844065 4.90002173
0.07065100 0.00499156 64.74329412 2517.70620288 45.15535633 0.05870420 89.94804862 5.69626105 4.94198650
0.07095895 0.00503517 64.34289205 2471.28256410 45.15535633 0.12949292 89.88468963 5.69987601 4.93242456
0.07055605 0.00497816 65.22812969 2574.69299115 45.15535633 0.00915932 89.99195454 5.66172450 4.91532835
0.07101490 0.00504312 64.61216008 2502.43873559 45.15535633 0.13939523 89.87638914 5.66973218 4.90383386
0.07088474 0.00502465 64.88936929 2534.78618518 45.15535633 0.08143759 89.92809252 5.67675725 4.92047519
0.07115502 0.00506304 64.98462984 2545.96612659 45.15535633 0.07665679 89.93241307 5.67175173 4.91398879
0.07069244 0.00499742 64.87183899 2532.73237108 45.15535633 0.03833411 89.96614274 5.69010665 4.93763523
0.07080763 0.00501372 64.97482938 2544.81441406 45.15535633 0.04816975 89.95752319 5.67958790 4.92676289
0.07075474 0.00500623 64.25333353 2460.97762663 45.15535633 0.13876218 89.87626333 5.70043444 4.93314885
0.07093405 0.00503164 64.32744999 2469.50369495 45.15535633 0.17507606 89.84406141 5.66599013 4.89311817
0.07056356 0.00497922 64.57962284 2498.66012246 45.15535633 0.11712060 89.89608920 5.68451408 4.92532081
0.07085505 0.00502044 65.19467715 2570.73369342 45.15535633 0.01164490 89.98976598 5.66608451 4.91612109
0.07047944 0.00496735 64.95823540 2542.86514412 45.15535633 0.09380517 89.91726004 5.66318616 4.91120083
0.07085920 0.00502103 64.42858192 2481.16925224 45.15535633 0.11912930 89.89405928 5.69824086 4.93389394
0.07085095 0.00501986 65.20309407 2571.72950180 45.15535633 0.05090977 89.95526416 5.65926108 4.90851050
0.07078487 0.00501050 64.98925898 2546.51024652 45.15535633 0.00892623 89.99213047 5.68376151 4.93219335
0.07065611 0.00499229 64.81134252 2525.65325129 45.15535633 0.10743908 89.90501958 5.67011731 4.91348458
0.07108212 0.00505267 64.71519695 2514.42973768 45.15535633 0.13285360 89.88237761 5.66553298 4.90082827
0.07048012 0.00496745 64.97475574 2544.80576128 45.15535633 0.02766653 89.97560321 5.68171146 4.93295383
0.07125035 0.00507661 64.96561634 2543.73204929 45.15535633 0.13816212 89.87814920 5.64099863 4.87687655
0.07059476 0.00498362 64.64258818 2505.97585511 45.15535633 0.10764298 89.90459089 5.68448204 4.92651537
0.07081104 0.00501420 65.17290551 2568.15907867 45.15535633 0.09900433 89.91296180 5.64380558 4.89038820
0.07085194 0.00502000 64.92845560 2539.36945407 45.15535633 0.00372247 89.99671512 5.68960433 4.93664427
0.07102322 0.00504430 64.50845978 2490.40907882 45.15535633 0.15363970 89.86353860 5.66837401 4.89950716
0.07082300 0.00501590 64.65835271 2507.80971590 45.15535633 0.12262106 89.89134160 5.67567916 4.91411035
0.07060055 0.00498444 64.69091273 2511.60019838 45.15535633 0.11955058 89.89411577 5.67349151 4.91498493
0.07118943 0.00506794 64.56171019 2496.58151499 45.15535633 0.15303667 89.86418632 5.66506175 4.89510446
0.07077520 0.00500913 65.13426720 2563.59412183 45.15535633 0.05370097 89.95276159 5.66411715 4.91326613
0.07115671 0.00506328 65.48070880 2604.71846095 45.15535633 0.04542909 89.96024943 5.63817804 4.88758463
0.07084467 0.00501897 65.54545785 2612.45294724 45.15535633 0.02110237 89.98155362 5.63494282 4.88898711
0.07100650 0.00504192 65.48596833 2605.34615885 45.15535633 0.04359487 89.96185744 5.63733497 4.88844777
0.07070197 0.00499877 65.10690516 2560.36468343 45.15535633 0.05292016 89.95342887 5.66631545 4.91595752
0.07030966 0.00494345 64.59627560 2500.59356453 45.15535633 0.02596417 89.97697023 5.71432167 4.96303189
0.07104630 0.00504758 65.08380556 2557.64043703 45.15535633 0.10581972 89.90684279 5.64931561 4.89182297
0.07054232 0.00497622 64.52588015 2492.42721152 45.15535633 0.14634110 89.87005625 5.66976594 4.90717113
0.07079473 0.00501189 64.06217694 2439.07834578 45.15535633 0.17009672 89.84786911 5.69307224 4.91921321
0.07182581 0.00515895 61.60826312 2169.38967212 45.15535633 0.33415278 89.68923588 5.70268196 4.84885670
0.07123682 0.00507469 65.12149965 2562.08687826 45.15535633 0.07877424 89.93069212 5.65944874 4.90228339
0.07078040 0.00500986 65.24652263 2576.87163104 45.15535633 0.02085195 89.98168901 5.66044836 4.91175795
0.07051523 0.00497240 65.08708768 2558.02739448 45.15535633 0.02204654 89.98059256 5.67278256 4.92505016
0.07083823 0.00501805 63.68643268 2396.41175858 45.15535633 0.20393413 89.81652945 5.69439406 4.91033498
0.07089587 0.00502622 65.35495315 2589.74018465 45.15535633 0.04370637 89.96168323 5.64802849 4.89880511
0.07102795 0.00504497 65.03846840 2552.29922720 45.15535633 0.06849773 89.93965677 5.66931939 4.91398804
0.07100509 0.00504172 64.03472159 2435.94371698 45.15535633 0.16700718 89.85056830 5.69931340 4.92324014
0.07028561 0.00494007 64.92615601 2539.09964993 45.15535633 0.02234348 89.98028241 5.68559172 4.93844148
0.07079001 0.00501122 65.25994385 2578.46214603 45.15535633 0.02993495 89.97371823 5.65819618 4.90938447
0.07042652 0.00495989 64.32797839 2469.56454983 45.15535633 0.14515733 89.87071085 5.68745577 4.92390546
0.07103698 0.00504625 64.91678220 2538.00004991 45.15535633 0.03317409 89.97072043 5.68891497 4.93343995
0.07037094 0.00495207 65.27881145 2580.69920609 45.15535633 0.02397436 89.97895749 5.65513832 4.91109489
0.07103610 0.00504613 64.87350631 2532.92766357 45.15535633 0.13736926 89.87867644 5.64840645 4.88558578
0.07102393 0.00504440 64.49171277 2488.46998008 45.15535633 0.10752606 89.90447157 5.70015258 4.93580309
0.07050250 0.00497060 64.75957500 2519.60604959 45.15535633 0.06293443 89.94431900 5.69275441 4.94005921
0.07112079 0.00505817 64.87862839 2533.52767234 45.15535633 0.12147607 89.89272168 5.65869949 4.89663415
0.07097035 0.00503679 64.17913109 2452.46134944 45.15535633 0.17398977 89.84467083 5.68024767 4.90534511
0.07048475 0.00496810 64.88412911 2534.17214054 45.15535633 0.03848221 89.96601837 5.68789547 4.93777255
0.07068003 0.00499567 63.17775717 2339.44740286 45.15535633 0.22854917 89.79272877 5.71165284 4.91860257
0.07149429 0.00511143 64.15804281 2450.04461937 45.15535633 0.18829313 89.83184622 5.67178060 4.88879303
0.07072721 0.00500234 65.27943872 2580.77360075 45.15535633 0.03845710 89.96624619 5.65473546 4.90659210
0.07086409 0.00502172 65.12296289 2562.25958757 45.15535633 0.04332216 89.96188476 5.66806477 4.91652147
0.07063140 0.00498880 65.04362613 2552.90648897 45.15535633 0.01557740 89.98627814 5.67779259 4.92841946
0.07140125 0.00509814 65.53112365 2610.73936162 45.15535633 0.07666623 89.93296846 5.62574427 4.87170114
0.07035882 0.00495036 64.50195600 2489.65590095 45.15535633 0.10653243 89.90536936 5.69620565 4.93921650
0.07068451 0.00499630 64.88025802 2533.71858947 45.15535633 0.02290515 89.97977246 5.69167280 4.93974082
0.07035728 0.00495015 64.73282028 2516.48449591 45.15535633 0.03916204 89.96533721 5.70038045 4.94984364
0.07050327 0.00497071 64.40106377 2477.99140557 45.15535633 0.10501785 89.90656859 5.70671347 4.94710513
0.07102692 0.00504482 63.65849575 2393.25948472 45.15535633 0.20843903 89.81239428 5.69314650 4.90588560
0.07062329 0.00498765 65.27338441 2580.05560988 45.15535633 0.04574921 89.95984218 5.65319386 4.90584947
0.07096760 0.00503640 64.06840947 2439.79030048 45.15535633 0.17748886 89.84127317 5.68691650 4.91020909
0.07064163 0.00499024 64.95456896 2542.43458814 45.15535633 0.01461893 89.98710479 5.68570401 4.93520553
0.07141789 0.00510052 64.00484464 2432.53566166 45.15535633 0.20815469 89.81366401 5.66478835 4.87752651
