# rho_grid_gcc rho_cdf
2.495247584571493871e+00 9.979760870265367290e-01
2.495346763520428723e+00 9.979791373979428615e-01
2.495445942469364020e+00 9.979821836598995466e-01
2.495545121418299317e+00 9.979852258232999596e-01
2.495644300367234170e+00 9.979882638990004162e-01
2.495743479316169466e+00 9.979912978978194849e-01
2.495842658265104763e+00 9.979943278305374310e-01
2.495941837214040060e+00 9.979973537078977719e-01
2.496041016162974913e+00 9.980003755406045007e-01
2.496140195111910209e+00 9.980033933393239742e-01
2.496239374060845506e+00 9.980064071146838023e-01
2.496338553009780359e+00 9.980094168772732921e-01
2.496437731958715656e+00 9.980124226376424490e-01
2.496536910907650952e+00 9.980154244063027535e-01
2.496636089856586249e+00 9.980184221937261624e-01
2.496735268805521102e+00 9.980214160103458854e-01
2.496834447754456399e+00 9.980244058665547202e-01
2.496933626703391695e+00 9.980273917727073840e-01
2.497032805652326548e+00 9.980303737391178487e-01
2.497131984601261845e+00 9.980333517760602291e-01
2.497231163550197142e+00 9.980363258937695603e-01
2.497330342499132438e+00 9.980392961024394660e-01
2.497429521448067291e+00 9.980422624122239350e-01
2.497528700397002588e+00 9.980452248332373211e-01
2.497627879345937885e+00 9.980481833755522336e-01
2.497727058294873181e+00 9.980511380492015361e-01
2.497826237243808034e+00 9.980540888641770136e-01
2.497925416192743331e+00 9.980570358304297063e-01
2.498024595141678628e+00 9.980599789578697978e-01
2.498123774090613480e+00 9.980629182563659496e-01
2.498222953039548777e+00 9.980658537357464111e-01
2.498322131988484074e+00 9.980687854057973540e-01
2.498421310937419371e+00 9.980717132762644273e-01
2.498520489886354223e+00 9.980746373568508689e-01
2.498619668835289520e+00 9.980775576572191721e-01
2.498718847784224817e+00 9.980804741869898633e-01
2.498818026733159670e+00 9.980833869557412807e-01
2.498917205682094966e+00 9.980862959730106843e-01
2.499016384631030263e+00 9.980892012482931452e-01
2.499115563579965560e+00 9.980921027910409915e-01
2.499214742528900413e+00 9.980950006106658057e-01
2.499313921477835709e+00 9.980978947165358717e-01
2.499413100426771006e+00 9.981007851179783952e-01
2.499512279375705859e+00 9.981036718242769501e-01
2.499611458324641156e+00 9.981065548446736990e-01
2.499710637273576452e+00 9.981094341883679499e-01
2.499809816222511749e+00 9.981123098645167113e-01
2.499908995171446602e+00 9.981151818822344701e-01
2.500008174120381899e+00 9.981180502505930807e-01
2.500107353069317195e+00 9.981209149786216539e-01
2.500206532018252048e+00 9.981237760753064459e-01
2.500305710967187345e+00 9.981266335495911912e-01
2.500404889916122642e+00 9.981294874103769921e-01
2.500504068865057938e+00 9.981323376665219849e-01
2.500603247813992791e+00 9.981351843268411184e-01
2.500702426762928088e+00 9.981380274001068198e-01
2.500801605711863385e+00 9.981408668950483287e-01
2.500900784660798237e+00 9.981437028203519191e-01
2.500999963609733534e+00 9.981465351846614542e-01
2.501099142558668831e+00 9.981493639965763887e-01
2.501198321507604128e+00 9.981521892646548766e-01
2.501297500456538980e+00 9.981550109974104412e-01
2.501396679405474277e+00 9.981578292033146393e-01
2.501495858354409574e+00 9.981606438907950629e-01
2.501595037303344871e+00 9.981634550682367824e-01
2.501694216252279723e+00 9.981662627439815694e-01
2.501793395201215020e+00 9.981690669263282301e-01
2.501892574150150317e+00 9.981718676235318277e-01
2.501991753099085170e+00 9.981746648438049041e-01
2.502090932048020466e+00 9.981774585953163692e-01
2.502190110996955763e+00 9.981802488861928335e-01
2.502289289945891060e+00 9.981830357245167207e-01
2.502388468894825913e+00 9.981858191183280438e-01
2.502487647843761209e+00 9.981885990756234062e-01
2.502586826792696506e+00 9.981913756043564456e-01
2.502686005741631359e+00 9.981941487124378343e-01
2.502785184690566656e+00 9.981969184077343904e-01
2.502884363639501952e+00 9.981996846980711879e-01
2.502983542588437249e+00 9.982024475912293360e-01
2.503082721537372102e+00 9.982052070949473110e-01
2.503181900486307399e+00 9.982079632169202910e-01
2.503281079435242695e+00 9.982107159648011541e-01
2.503380258384177548e+00 9.982134653461990359e-01
2.503479437333112845e+00 9.982162113686811056e-01
2.503578616282048142e+00 9.982189540397706784e-01
2.503677795230983438e+00 9.982216933669494363e-01
2.503776974179918291e+00 9.982244293576555405e-01
2.503876153128853588e+00 9.982271620192846306e-01
2.503975332077788885e+00 9.982298913591897138e-01
2.504074511026723737e+00 9.982326173846814976e-01
2.504173689975659034e+00 9.982353401030273909e-01
2.504272868924594331e+00 9.982380595214529473e-01
2.504372047873529628e+00 9.982407756471413096e-01
2.504471226822464480e+00 9.982434884872328773e-01
2.504570405771399777e+00 9.982461980488257502e-01
2.504669584720335074e+00 9.982489043389763950e-01
2.504768763669269926e+00 9.982516073646980903e-01
2.504867942618205223e+00 9.982543071329631479e-01
2.504967121567140520e+00 9.982570036507005806e-01
2.505066300516075817e+00 9.982596969247983232e-01
2.505165479465010669e+00 9.982623869621024548e-01
2.505264658413945966e+00 9.982650737694164222e-01
2.505363837362881263e+00 9.982677573535025939e-01
2.505463016311816560e+00 9.982704377210817048e-01
2.505562195260751412e+00 9.982731148788330788e-01
2.505661374209686709e+00 9.982757888333931851e-01
2.505760553158622006e+00 9.982784595913587466e-01
2.505859732107556859e+00 9.982811271592844093e-01
2.505958911056492155e+00 9.982837915436837406e-01
2.506058090005427452e+00 9.982864527510291186e-01
2.506157268954362749e+00 9.982891107877516212e-01
2.506256447903297602e+00 9.982917656602419143e-01
2.506355626852232898e+00 9.982944173748494743e-01
2.506454805801168195e+00 9.982970659378831435e-01
2.506553984750103048e+00 9.982997113556110191e-01
2.506653163699038345e+00 9.983023536342610083e-01
2.506752342647973641e+00 9.983049927800200507e-01
2.506851521596908938e+00 9.983076287990350073e-01
2.506950700545843791e+00 9.983102616974128818e-01
2.507049879494779088e+00 9.983128914812198218e-01
2.507149058443714384e+00 9.983155181564828951e-01
2.507248237392649237e+00 9.983181417291885351e-01
2.507347416341584534e+00 9.983207622052840957e-01
2.507446595290519831e+00 9.983233795906764074e-01
2.507545774239455127e+00 9.983259938912336651e-01
2.507644953188389980e+00 9.983286051127843175e-01
2.507744132137325277e+00 9.983312132611176226e-01
2.507843311086260574e+00 9.983338183419836476e-01
2.507942490035195426e+00 9.983364203610934906e-01
2.508041668984130723e+00 9.983390193241193922e-01
2.508140847933066020e+00 9.983416152366945129e-01
2.508240026882001317e+00 9.983442081044138217e-01
2.508339205830936169e+00 9.983467979328340958e-01
2.508438384779871466e+00 9.983493847274731436e-01
2.508537563728806763e+00 9.983519684938102490e-01
2.508636742677741616e+00 9.983545492372876140e-01
2.508735921626676912e+00 9.983571269633092493e-01
2.508835100575612209e+00 9.983597016772407517e-01
2.508934279524547506e+00 9.983622733844113029e-01
2.509033458473482359e+00 9.983648420901107823e-01
2.509132637422417655e+00 9.983674077995934315e-01
2.509231816371352952e+00 9.983699705180754114e-01
2.509330995320288249e+00 9.983725302507360233e-01
2.509430174269223102e+00 9.983750870027177093e-01
2.509529353218158398e+00 9.983776407791259411e-01
2.509628532167093695e+00 9.983801915850301079e-01
2.509727711116028548e+00 9.983827394254625176e-01
2.509826890064963845e+00 9.983852843054195070e-01
2.509926069013899141e+00 9.983878262298613304e-01
2.510025247962834438e+00 9.983903652037120491e-01
2.510124426911769291e+00 9.983929012318605301e-01
2.510223605860704588e+00 9.983954343191588920e-01
2.510322784809639884e+00 9.983979644704246148e-01
2.510421963758574737e+00 9.984004916904396509e-01
2.510521142707510034e+00 9.984030159839508700e-01
2.510620321656445331e+00 9.984055373556698365e-01
2.510719500605380627e+00 9.984080558102732539e-01
2.510818679554315480e+00 9.984105713524038528e-01
2.510917858503250777e+00 9.984130839866687257e-01
2.511017037452186074e+00 9.984155937176418805e-01
2.511116216401120926e+00 9.984181005498623529e-01
2.511215395350056223e+00 9.984206044878349839e-01
2.511314574298991520e+00 9.984231055360317519e-01
2.511413753247926817e+00 9.984256036988903293e-01
2.511512932196861669e+00 9.984280989808147488e-01
2.511612111145796966e+00 9.984305913861760695e-01
2.511711290094732263e+00 9.984330809193120437e-01
2.511810469043667116e+00 9.984355675845277833e-01
2.511909647992602412e+00 9.984380513860958706e-01
2.512008826941537709e+00 9.984405323282549150e-01
2.512108005890473006e+00 9.984430104152127727e-01
2.512207184839407859e+00 9.984454856511439935e-01
2.512306363788343155e+00 9.984479580401917076e-01
2.512405542737278452e+00 9.984504275864668488e-01
2.512504721686213305e+00 9.984528942940484875e-01
2.512603900635148602e+00 9.984553581669844968e-01
2.512703079584083898e+00 9.984578192092913307e-01
2.512802258533019195e+00 9.984602774249544677e-01
2.512901437481954048e+00 9.984627328179281891e-01
2.513000616430889345e+00 9.984651853921356901e-01
2.513099795379824641e+00 9.984676351514703008e-01
2.513198974328759494e+00 9.984700820997947091e-01
2.513298153277694791e+00 9.984725262409409607e-01
2.513397332226630088e+00 9.984749675787114587e-01
2.513496511175565384e+00 9.984774061168790737e-01
2.513595690124500237e+00 9.984798418591861457e-01
2.513694869073435534e+00 9.984822748093461486e-01
2.513794048022370831e+00 9.984847049710434685e-01
2.513893226971306127e+00 9.984871323479327376e-01
2.513992405920240980e+00 9.984895569436402774e-01
2.514091584869176277e+00 9.984919787617632103e-01
2.514190763818111574e+00 9.984943978058706815e-01
2.514289942767046426e+00 9.984968140795030811e-01
2.514389121715981723e+00 9.984992275861731548e-01
2.514488300664917020e+00 9.985016383293645603e-01
2.514587479613852317e+00 9.985040463125348653e-01
2.514686658562787169e+00 9.985064515391127715e-01
2.514785837511722466e+00 9.985088540124997802e-01
2.514885016460657763e+00 9.985112537360710805e-01
2.514984195409592616e+00 9.985136507131739947e-01
2.515083374358527912e+00 9.985160449471290889e-01
2.515182553307463209e+00 9.985184364412307279e-01
2.515281732256398506e+00 9.985208251987467420e-01
2.515380911205333359e+00 9.985232112229188717e-01
2.515480090154268655e+00 9.985255945169619896e-01
2.515579269103203952e+00 9.985279750840665436e-01
2.515678448052138805e+00 9.985303529273960033e-01
2.515777627001074102e+00 9.985327280500890801e-01
2.515876805950009398e+00 9.985351004552593945e-01
2.515975984898944695e+00 9.985374701459949209e-01
2.516075163847879548e+00 9.985398371253595418e-01
2.516174342796814845e+00 9.985422013963912713e-01
2.516273521745750141e+00 9.985445629621052532e-01
2.516372700694684994e+00 9.985469218254905410e-01
2.516471879643620291e+00 9.985492779895135396e-01
2.516571058592555588e+00 9.985516314571158958e-01
2.516670237541490884e+00 9.985539822312161640e-01
2.516769416490425737e+00 9.985563303147086955e-01
2.516868595439361034e+00 9.985586757104651934e-01
2.516967774388296331e+00 9.985610184213338236e-01
2.517066953337231183e+00 9.985633584501397708e-01
2.517166132286166480e+00 9.985656957996856820e-01
2.517265311235101777e+00 9.985680304727512224e-01
2.517364490184037074e+00 9.985703624720944083e-01
2.517463669132971926e+00 9.985726918004501629e-01
2.517562848081907223e+00 9.985750184605322044e-01
2.517662027030842520e+00 9.985773424550321575e-01
2.517761205979777817e+00 9.985796637866195535e-01
2.517860384928712669e+00 9.985819824579434956e-01
2.517959563877647966e+00 9.985842984716312154e-01
2.518058742826583263e+00 9.985866118302886285e-01
2.518157921775518115e+00 9.985889225365010002e-01
2.518257100724453412e+00 9.985912305928338339e-01
2.518356279673388709e+00 9.985935360018300955e-01
2.518455458622324006e+00 9.985958387660152091e-01
2.518554637571258858e+00 9.985981388878915066e-01
2.518653816520194155e+00 9.986004363699438890e-01
2.518752995469129452e+00 9.986027312146357193e-01
2.518852174418064305e+00 9.986050234244119306e-01
2.518951353366999601e+00 9.986073130016976940e-01
2.519050532315934898e+00 9.986095999488989738e-01
2.519149711264870195e+00 9.986118842684026387e-01
2.519248890213805048e+00 9.986141659625763500e-01
2.519348069162740344e+00 9.986164450337701171e-01
2.519447248111675641e+00 9.986187214843147419e-01
2.519546427060610494e+00 9.986209953165232633e-01
2.519645606009545791e+00 9.986232665326897351e-01
2.519744784958481088e+00 9.986255351350908915e-01
2.519843963907416384e+00 9.986278011259858145e-01
2.519943142856351237e+00 9.986300645076153781e-01
2.520042321805286534e+00 9.986323252822041363e-01
2.520141500754221831e+00 9.986345834519585463e-01
2.520240679703156683e+00 9.986368390190679678e-01
2.520339858652091980e+00 9.986390919857053294e-01
2.520439037601027277e+00 9.986413423540265732e-01
2.520538216549962574e+00 9.986435901261713211e-01
2.520637395498897426e+00 9.986458353042627634e-01
2.520736574447832723e+00 9.986480778904079925e-01
2.520835753396768020e+00 9.986503178866978914e-01
2.520934932345702872e+00 9.986525552952072449e-01
2.521034111294638169e+00 9.986547901179958497e-01
2.521133290243573466e+00 9.986570223571074045e-01
2.521232469192508763e+00 9.986592520145708418e-01
2.521331648141443615e+00 9.986614790923993290e-01
2.521430827090378912e+00 9.986637035925913786e-01
2.521530006039314209e+00 9.986659255171306260e-01
2.521629184988249506e+00 9.986681448679854967e-01
2.521728363937184358e+00 9.986703616471108713e-01
2.521827542886119655e+00 9.986725758564467537e-01
2.521926721835054952e+00 9.986747874979184925e-01
2.522025900783989805e+00 9.986769965734385579e-01
2.522125079732925101e+00 9.986792030849040991e-01
2.522224258681860398e+00 9.986814070341998306e-01
2.522323437630795695e+00 9.986836084231963673e-01
2.522422616579730548e+00 9.986858072537504460e-01
2.522521795528665844e+00 9.986880035277065915e-01
2.522620974477601141e+00 9.986901972468954503e-01
2.522720153426535994e+00 9.986923884131347906e-01
2.522819332375471291e+00 9.986945770282301682e-01
2.522918511324406587e+00 9.986967630939735940e-01
2.523017690273341884e+00 9.986989466121451997e-01
2.523116869222276737e+00 9.987011275845129044e-01
2.523216048171212034e+00 9.987033060128320816e-01
2.523315227120147330e+00 9.987054818988461147e-01
2.523414406069082183e+00 9.987076552442861743e-01
2.523513585018017480e+00 9.987098260508732173e-01
2.523612763966952777e+00 9.987119943203138783e-01
2.523711942915888073e+00 9.987141600543056885e-01
2.523811121864822926e+00 9.987163232545337443e-01
2.523910300813758223e+00 9.987184839226729283e-01
2.524009479762693520e+00 9.987206420603852441e-01
2.524108658711628372e+00 9.987227976693237030e-01
2.524207837660563669e+00 9.987249507511294366e-01
2.524307016609498966e+00 9.987271013074333625e-01
2.524406195558434263e+00 9.987292493398559623e-01
2.524505374507369115e+00 9.987313948500066152e-01
2.524604553456304412e+00 9.987335378394854857e-01
2.524703732405239709e+00 9.987356783098821911e-01
2.524802911354174562e+00 9.987378162627761347e-01
2.524902090303109858e+00 9.987399516997368387e-01
2.525001269252045155e+00 9.987420846223251658e-01
2.525100448200980452e+00 9.987442150320909873e-01
2.525199627149915305e+00 9.987463429305752927e-01
2.525298806098850601e+00 9.987484683193100787e-01
2.525397985047785898e+00 9.987505911998174613e-01
2.525497163996721195e+00 9.987527115736110073e-01
2.525596342945656048e+00 9.987548294421949580e-01
2.525695521894591344e+00 9.987569448070646727e-01
2.525794700843526641e+00 9.987590576697071842e-01
2.525893879792461494e+00 9.987611680316006435e-01
2.525993058741396791e+00 9.987632758942145417e-01
2.526092237690332087e+00 9.987653812590102653e-01
2.526191416639267384e+00 9.987674841274409854e-01
2.526290595588202237e+00 9.987695845009512130e-01
2.526389774537137534e+00 9.987716823809775768e-01
2.526488953486072830e+00 9.987737777689493779e-01
2.526588132435007683e+00 9.987758706662873687e-01
2.526687311383942980e+00 9.987779610744049741e-01
2.526786490332878277e+00 9.987800489947075144e-01
2.526885669281813573e+00 9.987821344285934266e-01
2.526984848230748426e+00 9.987842173774532650e-01
2.527084027179683723e+00 9.987862978426707006e-01
2.527183206128619020e+00 9.987883758256217437e-01
2.527282385077553872e+00 9.987904513276756324e-01
2.527381564026489169e+00 9.987925243501944994e-01
2.527480742975424466e+00 9.987945948945334829e-01
2.527579921924359763e+00 9.987966629620409487e-01
2.527679100873294615e+00 9.987987285540587123e-01
2.527778279822229912e+00 9.988007916719217061e-01
2.527877458771165209e+00 9.988028523169588668e-01
2.527976637720100062e+00 9.988049104904915820e-01
2.528075816669035358e+00 9.988069661938363542e-01
2.528174995617970655e+00 9.988090194283022472e-01
2.528274174566905952e+00 9.988110701951927739e-01
2.528373353515840805e+00 9.988131184958052300e-01
2.528472532464776101e+00 9.988151643314305828e-01
2.528571711413711398e+00 9.988172077033548035e-01
2.528670890362646251e+00 9.988192486128568692e-01
2.528770069311581548e+00 9.988212870612110938e-01
2.528869248260516844e+00 9.988233230496853521e-01
2.528968427209452141e+00 9.988253565795421896e-01
2.529067606158386994e+00 9.988273876520390449e-01
2.529166785107322291e+00 9.988294162684269173e-01
2.529265964056257587e+00 9.988314424299525873e-01
2.529365143005192884e+00 9.988334661378570623e-01
2.529464321954127737e+00 9.988354873933763534e-01
2.529563500903063034e+00 9.988375061977409208e-01
2.529662679851998330e+00 9.988395225521763399e-01
2.529761858800933183e+00 9.988415364579037448e-01
2.529861037749868480e+00 9.988435479161389408e-01
2.529960216698803777e+00 9.988455569280926261e-01
2.530059395647739073e+00 9.988475634949709470e-01
2.530158574596673926e+00 9.988495676179753868e-01
2.530257753545609223e+00 9.988515692983034322e-01
2.530356932494544520e+00 9.988535685371465744e-01
2.530456111443479372e+00 9.988555653356930852e-01
2.530555290392414669e+00 9.988575596951259072e-01
2.530654469341349966e+00 9.988595516166242083e-01
2.530753648290285263e+00 9.988615411013626044e-01
2.530852827239220115e+00 9.988635281505114927e-01
2.530952006188155412e+00 9.988655127652369403e-01
2.531051185137090709e+00 9.988674949467012398e-01
2.531150364086025562e+00 9.988694746960616877e-01
2.531249543034960858e+00 9.988714520144722497e-01
2.531348721983896155e+00 9.988734269030831170e-01
2.531447900932831452e+00 9.988753993630401506e-01
2.531547079881766305e+00 9.988773693954855482e-01
2.531646258830701601e+00 9.988793370015568440e-01
2.531745437779636898e+00 9.988813021823890193e-01
2.531844616728571751e+00 9.988832649391127250e-01
2.531943795677507048e+00 9.988852252728548375e-01
2.532042974626442344e+00 9.988871831847390137e-01
2.532142153575377641e+00 9.988891386758844693e-01
2.532241332524312494e+00 9.988910917474076445e-01
2.532340511473247791e+00 9.988930424004216491e-01
2.532439690422183087e+00 9.988949906360353737e-01
2.532538869371117940e+00 9.988969364553543784e-01
2.532638048320053237e+00 9.988988798594818919e-01
2.532737227268988534e+00 9.989008208495161467e-01
2.532836406217923830e+00 9.989027594265537102e-01
2.532935585166858683e+00 9.989046955916865977e-01
2.533034764115793980e+00 9.989066293460044932e-01
2.533133943064729277e+00 9.989085606905933057e-01
2.533233122013664573e+00 9.989104896265360578e-01
2.533332300962599426e+00 9.989124161549126635e-01
2.533431479911534723e+00 9.989143402767998170e-01
2.533530658860470020e+00 9.989162619932714371e-01
2.533629837809404872e+00 9.989181813053982228e-01
2.533729016758340169e+00 9.989200982142476537e-01
2.533828195707275466e+00 9.989220127208847666e-01
2.533927374656210763e+00 9.989239248263710458e-01
2.534026553605145615e+00 9.989258345317659771e-01
2.534125732554080912e+00 9.989277418381251605e-01
2.534224911503016209e+00 9.989296467465020868e-01
2.534324090451951061e+00 9.989315492579470268e-01
2.534423269400886358e+00 9.989334493735078091e-01
2.534522448349821655e+00 9.989353470942292645e-01
2.534621627298756952e+00 9.989372424211531154e-01
2.534720806247691804e+00 9.989391353553194186e-01
2.534819985196627101e+00 9.989410258977645674e-01
2.534919164145562398e+00 9.989429140495228454e-01
2.535018343094497251e+00 9.989447998116253169e-01
2.535117522043432547e+00 9.989466831851007145e-01
2.535216700992367844e+00 9.989485641709756614e-01
2.535315879941303141e+00 9.989504427702733391e-01
2.535415058890237994e+00 9.989523189840149309e-01
2.535514237839173290e+00 9.989541928132189552e-01
2.535613416788108587e+00 9.989560642589012662e-01
2.535712595737043440e+00 9.989579333220752755e-01
2.535811774685978737e+00 9.989598000037520631e-01
2.535910953634914033e+00 9.989616643049400446e-01
2.536010132583849330e+00 9.989635262266448601e-01
2.536109311532784183e+00 9.989653857698704842e-01
2.536208490481719480e+00 9.989672429356180050e-01
2.536307669430654776e+00 9.989690977248857351e-01
2.536406848379589629e+00 9.989709501386700996e-01
2.536506027328524926e+00 9.989728001779650812e-01
2.536605206277460223e+00 9.989746478437618871e-01
2.536704385226395519e+00 9.989764931370501699e-01
2.536803564175330372e+00 9.989783360588161409e-01
2.536902743124265669e+00 9.989801766100447900e-01
2.537001922073200966e+00 9.989820147917174431e-01
2.537101101022136262e+00 9.989838506048143163e-01
2.537200279971071115e+00 9.989856840503127389e-01
2.537299458920006412e+00 9.989875151291877087e-01
2.537398637868941709e+00 9.989893438424122252e-01
2.537497816817876561e+00 9.989911701909566233e-01
2.537596995766811858e+00 9.989929941757892395e-01
2.537696174715747155e+00 9.989948157978760790e-01
2.537795353664682452e+00 9.989966350581808152e-01
2.537894532613617304e+00 9.989984519576646793e-01
2.537993711562552601e+00 9.990002664972869040e-01
2.538092890511487898e+00 9.990020786780047235e-01
2.538192069460422751e+00 9.990038885007723746e-01
2.538291248409358047e+00 9.990056959665425396e-01
2.538390427358293344e+00 9.990075010762653474e-01
2.538489606307228641e+00 9.990093038308889284e-01
2.538588785256163494e+00 9.990111042313587486e-01
2.538687964205098790e+00 9.990129022786186086e-01
2.538787143154034087e+00 9.990146979736096444e-01
2.538886322102968940e+00 9.990164913172709937e-01
2.538985501051904237e+00 9.990182823105399068e-01
2.539084680000839533e+00 9.990200709543508584e-01
2.539183858949774830e+00 9.990218572496361027e-01
2.539283037898709683e+00 9.990236411973264508e-01
2.539382216847644980e+00 9.990254227983496049e-01
2.539481395796580276e+00 9.990272020536319353e-01
2.539580574745515129e+00 9.990289789640968143e-01
2.539679753694450426e+00 9.990307535306662823e-01
2.539778932643385723e+00 9.990325257542591597e-01
2.539878111592321019e+00 9.990342956357933790e-01
2.539977290541255872e+00 9.990360631761830978e-01
2.540076469490191169e+00 9.990378283763420297e-01
2.540175648439126466e+00 9.990395912371806686e-01
2.540274827388061318e+00 9.990413517596073989e-01
2.540374006336996615e+00 9.990431099445289398e-01
2.540473185285931912e+00 9.990448657928494569e-01
2.540572364234867209e+00 9.990466193054707844e-01
2.540671543183802061e+00 9.990483704832928691e-01
2.540770722132737358e+00 9.990501193272136593e-01
2.540869901081672655e+00 9.990518658381287720e-01
2.540969080030607952e+00 9.990536100169316036e-01
2.541068258979542804e+00 9.990553518645136633e-01
2.541167437928478101e+00 9.990570913817640175e-01
2.541266616877413398e+00 9.990588285695695125e-01
2.541365795826348251e+00 9.990605634288155512e-01
2.541464974775283547e+00 9.990622959603842057e-01
2.541564153724218844e+00 9.990640261651569931e-01
2.541663332673154141e+00 9.990657540440117668e-01
2.541762511622088994e+00 9.990674795978252698e-01
2.541861690571024290e+00 9.990692028274715808e-01
2.541960869519959587e+00 9.990709237338230020e-01
2.542060048468894440e+00 9.990726423177492821e-01
2.542159227417829737e+00 9.990743585801187265e-01
2.542258406366765033e+00 9.990760725217967542e-01
2.542357585315700330e+00 9.990777841436475626e-01
2.542456764264635183e+00 9.990794934465321298e-01
2.542555943213570480e+00 9.990812004313106565e-01
2.542655122162505776e+00 9.990829050988397908e-01
2.542754301111440629e+00 9.990846074499756257e-01
2.542853480060375926e+00 9.990863074855707016e-01
2.542952659009311223e+00 9.990880052064768924e-01
2.543051837958246519e+00 9.990897006135428526e-01
2.543151016907181372e+00 9.990913937076156826e-01
2.543250195856116669e+00 9.990930844895400398e-01
2.543349374805051966e+00 9.990947729601595828e-01
2.543448553753986818e+00 9.990964591203145284e-01
2.543547732702922115e+00 9.990981429708438721e-01
2.543646911651857412e+00 9.990998245125845001e-01
2.543746090600792709e+00 9.991015037463711890e-01
2.543845269549727561e+00 9.991031806730363840e-01
2.543944448498662858e+00 9.991048552934109761e-01
2.544043627447598155e+00 9.991065276083236357e-01
2.544142806396533008e+00 9.991081976186013680e-01
2.544241985345468304e+00 9.991098653250686246e-01
2.544341164294403601e+00 9.991115307285483027e-01
2.544440343243338898e+00 9.991131938298609683e-01
2.544539522192273751e+00 9.991148546298257438e-01
2.544638701141209047e+00 9.991165131292595314e-01
2.544737880090144344e+00 9.991181693289766796e-01
2.544837059039079641e+00 9.991198232297910931e-01
2.544936237988014494e+00 9.991214748325133455e-01
2.545035416936949790e+00 9.991231241379524564e-01
2.545134595885885087e+00 9.991247711469163351e-01
2.545233774834819940e+00 9.991264158602101153e-01
2.545332953783755237e+00 9.991280582786373765e-01
2.545432132732690533e+00 9.991296984029996997e-01
2.545531311681625830e+00 9.991313362340970006e-01
2.545630490630560683e+00 9.991329717727276405e-01
2.545729669579495980e+00 9.991346050196874273e-01
2.545828848528431276e+00 9.991362359757711697e-01
2.545928027477366129e+00 9.991378646417717890e-01
2.546027206426301426e+00 9.991394910184794309e-01
2.546126385375236723e+00 9.991411151066836860e-01
2.546225564324172019e+00 9.991427369071721465e-01
2.546324743273106872e+00 9.991443564207306283e-01
2.546423922222042169e+00 9.991459736481427267e-01
2.546523101170977466e+00 9.991475885901910381e-01
2.546622280119912318e+00 9.991492012476566043e-01
2.546721459068847615e+00 9.991508116213184687e-01
2.546820638017782912e+00 9.991524197119535655e-01
2.546919816966718209e+00 9.991540255203383847e-01
2.547018995915653061e+00 9.991556290472467516e-01
2.547118174864588358e+00 9.991572302934517147e-01
2.547217353813523655e+00 9.991588292597247678e-01
2.547316532762458507e+00 9.991604259468347404e-01
2.547415711711393804e+00 9.991620203555510171e-01
2.547514890660329101e+00 9.991636124866399848e-01
2.547614069609264398e+00 9.991652023408664762e-01
2.547713248558199250e+00 9.991667899189952129e-01
2.547812427507134547e+00 9.991683752217882519e-01
2.547911606456069844e+00 9.991699582500070953e-01
2.548010785405004697e+00 9.991715390044113576e-01
2.548109964353939993e+00 9.991731174857598763e-01
2.548209143302875290e+00 9.991746936948097124e-01
2.548308322251810587e+00 9.991762676323170389e-01
2.548407501200745440e+00 9.991778392990369184e-01
2.548506680149680736e+00 9.991794086957226373e-01
2.548605859098616033e+00 9.991809758231268157e-01
2.548705038047551330e+00 9.991825406820007416e-01
2.548804216996486183e+00 9.991841032730949257e-01
2.548903395945421479e+00 9.991856635971581024e-01
2.549002574894356776e+00 9.991872216549384511e-01
2.549101753843291629e+00 9.991887774471835959e-01
2.549200932792226926e+00 9.991903309746394957e-01
2.549300111741162223e+00 9.991918822380509990e-01
2.549399290690097519e+00 9.991934312381629546e-01
2.549498469639032372e+00 9.991949779757186567e-01
2.549597648587967669e+00 9.991965224514604005e-01
2.549696827536902966e+00 9.991980646661303700e-01
2.549796006485837818e+00 9.991996046204698612e-01
2.549895185434773115e+00 9.992011423152187266e-01
2.549994364383708412e+00 9.992026777511165969e-01
2.550093543332643709e+00 9.992042109289026586e-01
2.550192722281578561e+00 9.992057418493158760e-01
2.550291901230513858e+00 9.992072705130932153e-01
2.550391080179449155e+00 9.992087969209723086e-01
2.550490259128384007e+00 9.992103210736901220e-01
2.550589438077319304e+00 9.992118429719829553e-01
2.550688617026254601e+00 9.992133626165867755e-01
2.550787795975189898e+00 9.992148800082371052e-01
2.550886974924124750e+00 9.992163951476691341e-01
2.550986153873060047e+00 9.992179080356181631e-01
2.551085332821995344e+00 9.992194186728187155e-01
2.551184511770930197e+00 9.992209270600056481e-01
2.551283690719865493e+00 9.992224331979128182e-01
2.551382869668800790e+00 9.992239370872751936e-01
2.551482048617736087e+00 9.992254387288267425e-01
2.551581227566670940e+00 9.992269381233018777e-01
2.551680406515606236e+00 9.992284352714350115e-01
2.551779585464541533e+00 9.992299301739602235e-01
2.551878764413476386e+00 9.992314228316122593e-01
2.551977943362411683e+00 9.992329132451258644e-01
2.552077122311346979e+00 9.992344014152358955e-01
2.552176301260282276e+00 9.992358873426778754e-01
2.552275480209217129e+00 9.992373710281869936e-01
2.552374659158152426e+00 9.992388524724996612e-01
2.552473838107087722e+00 9.992403316763520671e-01
2.552573017056023019e+00 9.992418086404810662e-01
2.552672196004957872e+00 9.992432833656240687e-01
2.552771374953893169e+00 9.992447558525192619e-01
2.552870553902828465e+00 9.992462261019050551e-01
